"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 tot 65 jaar";"Waarde";"2022";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"    16.0";"    32.7"
"18 tot 65 jaar";"Waarde";"2022";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    16.8";"    34.7"
"18 tot 65 jaar";"Waarde";"2022";"Zuidwestkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633102          ";"    20.7";"    42.9"
"18 tot 65 jaar";"Waarde";"2022";"Indische Buurt Oost";"Amsterdam                               ";"Wijk      ";"WK036332            ";"    19.3";"    39.9"
"18 tot 65 jaar";"Waarde";"2022";"Noordoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633200          ";"    19.7";"    40.8"
"18 tot 65 jaar";"Waarde";"2022";"Zuidoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633201          ";"    19.5";"    40.6"
"18 tot 65 jaar";"Waarde";"2022";"Zeeburgerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03633202          ";"    12.0";"    24.1"
"18 tot 65 jaar";"Waarde";"2022";"Flevopark";"Amsterdam                               ";"Buurt     ";"BU03633203          ";"     9.0";"    15.2"
"18 tot 65 jaar";"Waarde";"2022";"Oostelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036333            ";"    12.1";"    23.8"
"18 tot 65 jaar";"Waarde";"2022";"Oostelijke Handelskade";"Amsterdam                               ";"Buurt     ";"BU03633300          ";"    13.3";"    25.3"
"18 tot 65 jaar";"Waarde";"2022";"Rietlanden";"Amsterdam                               ";"Buurt     ";"BU03633301          ";"    13.0";"    25.4"
"18 tot 65 jaar";"Waarde";"2022";"Java-eiland";"Amsterdam                               ";"Buurt     ";"BU03633302          ";"    11.2";"    21.3"
"18 tot 65 jaar";"Waarde";"2022";"KNSM-eiland";"Amsterdam                               ";"Buurt     ";"BU03633303          ";"    12.0";"    23.5"
"18 tot 65 jaar";"Waarde";"2022";"Sporenburg";"Amsterdam                               ";"Buurt     ";"BU03633304          ";"     9.8";"    18.7"
"18 tot 65 jaar";"Waarde";"2022";"Borneo";"Amsterdam                               ";"Buurt     ";"BU03633305          ";"    10.9";"    22.4"
"18 tot 65 jaar";"Waarde";"2022";"Entrepot-Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633306          ";"    16.6";"    34.9"
"18 tot 65 jaar";"Waarde";"2022";"Architectenbuurt";"Amsterdam                               ";"Buurt     ";"BU03633307          ";"    14.0";"    28.6"
"18 tot 65 jaar";"Waarde";"2022";"Bedrijvengebied Veelaan";"Amsterdam                               ";"Buurt     ";"BU03633308          ";"     8.4";"    17.7"
"18 tot 65 jaar";"Waarde";"2022";"Bedrijvengebied Cruquiusweg";"Amsterdam                               ";"Buurt     ";"BU03633309          ";"    11.5";"    22.0"
"18 tot 65 jaar";"Waarde";"2022";"Bedrijvengebied Zeeburgerkade";"Amsterdam                               ";"Buurt     ";"BU03633310          ";"    13.5";"    28.4"
"18 tot 65 jaar";"Waarde";"2022";"Zeeburgereiland/Nieuwe Diep";"Amsterdam                               ";"Wijk      ";"WK036334            ";"    15.7";"    31.1"
"18 tot 65 jaar";"Waarde";"2022";"Zeeburgereiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633400          ";"     8.3";"    20.3"
"18 tot 65 jaar";"Waarde";"2022";"Zeeburgereiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03633402          ";"    22.1";"    43.5"
"18 tot 65 jaar";"Waarde";"2022";"Zeeburgereiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03633403          ";"    18.7";"    38.9"
"18 tot 65 jaar";"Waarde";"2022";"Nieuwe Diep/Diemerpark";"Amsterdam                               ";"Buurt     ";"BU03633404          ";"     8.8";"    20.8"
"18 tot 65 jaar";"Waarde";"2022";"RI Oost terrein";"Amsterdam                               ";"Buurt     ";"BU03633405          ";"    14.9";"    29.3"
"18 tot 65 jaar";"Waarde";"2022";"Zeeburgereiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633406          ";"     9.1";"    20.5"
"18 tot 65 jaar";"Waarde";"2022";"IJburg West";"Amsterdam                               ";"Wijk      ";"WK036335            ";"    12.8";"    26.1"
"18 tot 65 jaar";"Waarde";"2022";"Steigereiland Noord";"Amsterdam                               ";"Buurt     ";"BU03633500          ";"    13.0";"    28.1"
"18 tot 65 jaar";"Waarde";"2022";"Steigereiland Zuid";"Amsterdam                               ";"Buurt     ";"BU03633501          ";"    11.0";"    23.3"
"18 tot 65 jaar";"Waarde";"2022";"Haveneiland Zuidwest/Rieteiland West";"Amsterdam                               ";"Buurt     ";"BU03633502          ";"     8.7";"    15.9"
"18 tot 65 jaar";"Waarde";"2022";"Haveneiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633504          ";"    15.0";"    30.5"
"18 tot 65 jaar";"Waarde";"2022";"Haveneiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633505          ";"    14.2";"    29.1"
"18 tot 65 jaar";"Waarde";"2022";"Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036336            ";"    12.0";"    22.2"
"18 tot 65 jaar";"Waarde";"2022";"Woon- en Groengebied Sloterdijk";"Amsterdam                               ";"Buurt     ";"BU03633600          ";"    11.5";"    20.9"
"18 tot 65 jaar";"Waarde";"2022";"Bedrijventerrein Sloterdijk I";"Amsterdam                               ";"Buurt     ";"BU03633601          ";"    17.8";"    37.8"
"18 tot 65 jaar";"Waarde";"2022";"Landlust";"Amsterdam                               ";"Wijk      ";"WK036337            ";"    18.8";"    35.4"
"18 tot 65 jaar";"Waarde";"2022";"Bedrijventerrein Landlust";"Amsterdam                               ";"Buurt     ";"BU03633700          ";"    14.1";"    25.6"
"18 tot 65 jaar";"Waarde";"2022";"Bosleeuw";"Amsterdam                               ";"Buurt     ";"BU03633702          ";"    20.5";"    38.6"
"18 tot 65 jaar";"Waarde";"2022";"Landlust Zuid";"Amsterdam                               ";"Buurt     ";"BU03633703          ";"    16.9";"    31.3"
"18 tot 65 jaar";"Waarde";"2022";"Erasmusparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633704          ";"    16.1";"    29.8"
"18 tot 65 jaar";"Waarde";"2022";"Gibraltarbuurt";"Amsterdam                               ";"Buurt     ";"BU03633705          ";"    19.6";"    38.2"
"18 tot 65 jaar";"Waarde";"2022";"Landlust Noord";"Amsterdam                               ";"Buurt     ";"BU03633706          ";"    20.0";"    37.6"
"18 tot 65 jaar";"Waarde";"2022";"Erasmuspark";"Amsterdam                               ";"Wijk      ";"WK036338            ";"    16.0";"    28.7"
"18 tot 65 jaar";"Waarde";"2022";"Erasmusparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633802          ";"    15.2";"    27.0"
"18 tot 65 jaar";"Waarde";"2022";"Robert Scottbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633803          ";"    17.8";"    32.8"
"18 tot 65 jaar";"Waarde";"2022";"De Kolenkit";"Amsterdam                               ";"Wijk      ";"WK036339            ";"    21.0";"    40.1"
"18 tot 65 jaar";"Waarde";"2022";"Robert Scottbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633900          ";"    21.5";"    40.8"
"18 tot 65 jaar";"Waarde";"2022";"Laan van Spartaan";"Amsterdam                               ";"Buurt     ";"BU03633901          ";"    18.6";"    34.6"
"18 tot 65 jaar";"Waarde";"2022";"Kolenkitbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633902          ";"    20.0";"    37.5"
"18 tot 65 jaar";"Waarde";"2022";"Kolenkitbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633903          ";"    22.7";"    44.5"
"18 tot 65 jaar";"Waarde";"2022";"Geuzenbuurt";"Amsterdam                               ";"Wijk      ";"WK036340            ";"    15.5";"    28.6"
"18 tot 65 jaar";"Waarde";"2022";"Geuzenhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634000          ";"    14.1";"    24.7"
"18 tot 65 jaar";"Waarde";"2022";"Trompbuurt";"Amsterdam                               ";"Buurt     ";"BU03634001          ";"    14.7";"    27.2"
"18 tot 65 jaar";"Waarde";"2022";"Pieter van der Doesbuurt";"Amsterdam                               ";"Buurt     ";"BU03634002          ";"    18.3";"    34.6"
"18 tot 65 jaar";"Waarde";"2022";"Van Galenbuurt";"Amsterdam                               ";"Wijk      ";"WK036341            ";"    19.4";"    37.0"
"18 tot 65 jaar";"Waarde";"2022";"John Franklinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634100          ";"    18.6";"    35.9"
"18 tot 65 jaar";"Waarde";"2022";"Jan Maijenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634101          ";"    20.8";"    39.3"
"18 tot 65 jaar";"Waarde";"2022";"Orteliusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634102          ";"    18.3";"    34.5"
"18 tot 65 jaar";"Waarde";"2022";"Mercatorpark";"Amsterdam                               ";"Buurt     ";"BU03634103          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Hoofdweg e.o.";"Amsterdam                               ";"Wijk      ";"WK036342            ";"    17.9";"    34.8"
"18 tot 65 jaar";"Waarde";"2022";"Balboaplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634200          ";"    18.5";"    36.1"
"18 tot 65 jaar";"Waarde";"2022";"Columbusplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634201          ";"    19.5";"    38.3"
"18 tot 65 jaar";"Waarde";"2022";"Orteliusbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634202          ";"    16.2";"    30.8"
"18 tot 65 jaar";"Waarde";"2022";"Orteliusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634203          ";"    15.7";"    30.3"
"18 tot 65 jaar";"Waarde";"2022";"Westindische Buurt";"Amsterdam                               ";"Wijk      ";"WK036343            ";"    14.0";"    27.1"
"18 tot 65 jaar";"Waarde";"2022";"Paramariboplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634300          ";"    13.9";"    26.4"
"18 tot 65 jaar";"Waarde";"2022";"Postjeskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03634301          ";"    14.3";"    28.0"
"18 tot 65 jaar";"Waarde";"2022";"Hoofddorppleinbuurt";"Amsterdam                               ";"Wijk      ";"WK036344            ";"    12.8";"    25.2"
"18 tot 65 jaar";"Waarde";"2022";"Surinamepleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634400          ";"    12.5";"    24.2"
"18 tot 65 jaar";"Waarde";"2022";"Westlandgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03634401          ";"    12.8";"    25.4"
"18 tot 65 jaar";"Waarde";"2022";"Aalsmeerwegbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634402          ";"    12.6";"    24.8"
"18 tot 65 jaar";"Waarde";"2022";"Aalsmeerwegbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634403          ";"    12.8";"    25.6"
"18 tot 65 jaar";"Waarde";"2022";"Legmeerpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634404          ";"    12.6";"    25.1"
"18 tot 65 jaar";"Waarde";"2022";"Bedrijventerrein Schinkel";"Amsterdam                               ";"Buurt     ";"BU03634405          ";"    15.1";"    28.9"
"18 tot 65 jaar";"Waarde";"2022";"Schinkelbuurt";"Amsterdam                               ";"Wijk      ";"WK036345            ";"    14.8";"    30.1"
"18 tot 65 jaar";"Waarde";"2022";"Schinkelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634500          ";"    13.7";"    27.6"
"18 tot 65 jaar";"Waarde";"2022";"Schinkelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634501          ";"    16.8";"    34.9"
"18 tot 65 jaar";"Waarde";"2022";"Willemspark";"Amsterdam                               ";"Wijk      ";"WK036346            ";"    10.1";"    19.6"
"18 tot 65 jaar";"Waarde";"2022";"Valeriusbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634600          ";"     8.8";"    16.1"
"18 tot 65 jaar";"Waarde";"2022";"Valeriusbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634601          ";"    10.6";"    21.1"
"18 tot 65 jaar";"Waarde";"2022";"Willemsparkbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634602          ";"    10.4";"    20.0"
"18 tot 65 jaar";"Waarde";"2022";"Vondelpark West";"Amsterdam                               ";"Buurt     ";"BU03634603          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Museumkwartier";"Amsterdam                               ";"Wijk      ";"WK036347            ";"    10.8";"    20.4"
"18 tot 65 jaar";"Waarde";"2022";"Johannnes Vermeerbuurt";"Amsterdam                               ";"Buurt     ";"BU03634700          ";"    10.6";"    19.8"
"18 tot 65 jaar";"Waarde";"2022";"P.C. Hooftbuurt";"Amsterdam                               ";"Buurt     ";"BU03634701          ";"    11.8";"    21.4"
"18 tot 65 jaar";"Waarde";"2022";"Concertgebouwbuurt";"Amsterdam                               ";"Buurt     ";"BU03634702          ";"    10.4";"    18.9"
"18 tot 65 jaar";"Waarde";"2022";"Cornelis Schuytbuurt";"Amsterdam                               ";"Buurt     ";"BU03634703          ";"     9.5";"    17.7"
"18 tot 65 jaar";"Waarde";"2022";"Banpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634704          ";"     9.1";"    16.4"
"18 tot 65 jaar";"Waarde";"2022";"Hondecoeterbuurt";"Amsterdam                               ";"Buurt     ";"BU03634705          ";"    10.7";"    20.7"
"18 tot 65 jaar";"Waarde";"2022";"Harmoniehofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634706          ";"    12.2";"    26.2"
"18 tot 65 jaar";"Waarde";"2022";"Museumplein";"Amsterdam                               ";"Buurt     ";"BU03634707          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Vondelpark Oost";"Amsterdam                               ";"Buurt     ";"BU03634708          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Duivelseiland";"Amsterdam                               ";"Buurt     ";"BU03634709          ";"    13.0";"    24.9"
"18 tot 65 jaar";"Waarde";"2022";"Stadionbuurt";"Amsterdam                               ";"Wijk      ";"WK036348            ";"    14.8";"    30.8"
"18 tot 65 jaar";"Waarde";"2022";"Bertelmanpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634800          ";"    18.4";"    38.3"
"18 tot 65 jaar";"Waarde";"2022";"Marathonbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634801          ";"    17.3";"    36.0"
"18 tot 65 jaar";"Waarde";"2022";"Marathonbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634802          ";"    19.4";"    40.9"
"18 tot 65 jaar";"Waarde";"2022";"Olympisch Stadion e.o.";"Amsterdam                               ";"Buurt     ";"BU03634803          ";"    12.4";"    25.6"
"18 tot 65 jaar";"Waarde";"2022";"IJsbaanpad e.o.";"Amsterdam                               ";"Buurt     ";"BU03634804          ";"     8.0";"    14.9"
"18 tot 65 jaar";"Waarde";"2022";"Van Tuyllbuurt";"Amsterdam                               ";"Buurt     ";"BU03634805          ";"    12.5";"    25.7"
"18 tot 65 jaar";"Waarde";"2022";"Apollobuurt";"Amsterdam                               ";"Wijk      ";"WK036349            ";"     9.1";"    17.3"
"18 tot 65 jaar";"Waarde";"2022";"Diepenbrockbuurt";"Amsterdam                               ";"Buurt     ";"BU03634900          ";"     7.5";"    13.5"
"18 tot 65 jaar";"Waarde";"2022";"Beethovenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634901          ";"     9.5";"    17.9"
"18 tot 65 jaar";"Waarde";"2022";"Hiltonbuurt";"Amsterdam                               ";"Buurt     ";"BU03634902          ";"     7.1";"    12.3"
"18 tot 65 jaar";"Waarde";"2022";"Minervabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634903          ";"     8.5";"    15.8"
"18 tot 65 jaar";"Waarde";"2022";"Minervabuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634904          ";"     9.2";"    17.7"
"18 tot 65 jaar";"Waarde";"2022";"Minervabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634905          ";"     9.7";"    18.7"
"18 tot 65 jaar";"Waarde";"2022";"IJburg Oost";"Amsterdam                               ";"Wijk      ";"WK036350            ";"    11.3";"    22.9"
"18 tot 65 jaar";"Waarde";"2022";"Strandeiland";"Amsterdam                               ";"Buurt     ";"BU03635000          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Middeneiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03635001          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Middeneiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03635003          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Buiteneiland";"Amsterdam                               ";"Buurt     ";"BU03635005          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Centrumeiland";"Amsterdam                               ";"Buurt     ";"BU03635006          ";"    11.3";"    22.9"
"18 tot 65 jaar";"Waarde";"2022";"IJburg Zuid";"Amsterdam                               ";"Wijk      ";"WK036351            ";"    13.0";"    27.9"
"18 tot 65 jaar";"Waarde";"2022";"Rieteiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635100          ";"     4.7";"     6.3"
"18 tot 65 jaar";"Waarde";"2022";"Haveneiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635101          ";"    11.9";"    25.6"
"18 tot 65 jaar";"Waarde";"2022";"Haveneiland Noord";"Amsterdam                               ";"Buurt     ";"BU03635102          ";"    17.7";"    38.2"
"18 tot 65 jaar";"Waarde";"2022";"Scheldebuurt";"Amsterdam                               ";"Wijk      ";"WK036352            ";"    11.9";"    23.9"
"18 tot 65 jaar";"Waarde";"2022";"Wielingenbuurt";"Amsterdam                               ";"Buurt     ";"BU03635200          ";"    11.0";"    22.1"
"18 tot 65 jaar";"Waarde";"2022";"Scheldebuurt West";"Amsterdam                               ";"Buurt     ";"BU03635201          ";"    12.3";"    25.2"
"18 tot 65 jaar";"Waarde";"2022";"Scheldebuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635202          ";"    11.1";"    21.6"
"18 tot 65 jaar";"Waarde";"2022";"Scheldebuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635203          ";"    12.2";"    24.9"
"18 tot 65 jaar";"Waarde";"2022";"Veluwebuurt";"Amsterdam                               ";"Buurt     ";"BU03635206          ";"    14.5";"    29.9"
"18 tot 65 jaar";"Waarde";"2022";"Kop Zuidas";"Amsterdam                               ";"Buurt     ";"BU03635207          ";"    10.7";"    19.6"
"18 tot 65 jaar";"Waarde";"2022";"IJselbuurt";"Amsterdam                               ";"Wijk      ";"WK036353            ";"    15.3";"    31.8"
"18 tot 65 jaar";"Waarde";"2022";"IJselbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635300          ";"    15.8";"    32.6"
"18 tot 65 jaar";"Waarde";"2022";"IJselbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635301          ";"    14.8";"    31.2"
"18 tot 65 jaar";"Waarde";"2022";"Rijnbuurt";"Amsterdam                               ";"Wijk      ";"WK036354            ";"    15.2";"    31.6"
"18 tot 65 jaar";"Waarde";"2022";"Kromme Mijdrechtbuurt";"Amsterdam                               ";"Buurt     ";"BU03635400          ";"    16.3";"    33.3"
"18 tot 65 jaar";"Waarde";"2022";"Rijnbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635401          ";"    13.4";"    27.6"
"18 tot 65 jaar";"Waarde";"2022";"Rijnbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635402          ";"    13.2";"    27.1"
"18 tot 65 jaar";"Waarde";"2022";"Rijnbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635403          ";"    20.4";"    44.0"
"18 tot 65 jaar";"Waarde";"2022";"Zorgvlied";"Amsterdam                               ";"Buurt     ";"BU03635404          ";"     7.4";"    14.3"
"18 tot 65 jaar";"Waarde";"2022";"Frankendael";"Amsterdam                               ";"Wijk      ";"WK036355            ";"    16.0";"    32.5"
"18 tot 65 jaar";"Waarde";"2022";"De Eenhoorn";"Amsterdam                               ";"Buurt     ";"BU03635501          ";"    18.1";"    36.1"
"18 tot 65 jaar";"Waarde";"2022";"Julianapark";"Amsterdam                               ";"Buurt     ";"BU03635502          ";"    11.7";"    20.9"
"18 tot 65 jaar";"Waarde";"2022";"Don Bosco";"Amsterdam                               ";"Buurt     ";"BU03635503          ";"    12.2";"    24.7"
"18 tot 65 jaar";"Waarde";"2022";"Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635504          ";"     8.2";"    16.4"
"18 tot 65 jaar";"Waarde";"2022";"Tuindorp Amstelstation";"Amsterdam                               ";"Buurt     ";"BU03635505          ";"    24.3";"    52.3"
"18 tot 65 jaar";"Waarde";"2022";"De Wetbuurt";"Amsterdam                               ";"Buurt     ";"BU03635506          ";"    13.0";"    26.5"
"18 tot 65 jaar";"Waarde";"2022";"Tuindorp Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635507          ";"    16.5";"    34.1"
"18 tot 65 jaar";"Waarde";"2022";"Van der Kunbuurt";"Amsterdam                               ";"Buurt     ";"BU03635508          ";"    22.3";"    49.5"
"18 tot 65 jaar";"Waarde";"2022";"Middenmeer";"Amsterdam                               ";"Wijk      ";"WK036356            ";"    12.7";"    25.0"
"18 tot 65 jaar";"Waarde";"2022";"Linnaeusparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03635600          ";"    10.9";"    20.6"
"18 tot 65 jaar";"Waarde";"2022";"Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635601          ";"    10.2";"    20.2"
"18 tot 65 jaar";"Waarde";"2022";"Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635602          ";"    10.6";"    21.7"
"18 tot 65 jaar";"Waarde";"2022";"Sportpark Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635603          ";"     7.9";"    15.3"
"18 tot 65 jaar";"Waarde";"2022";"Sportpark Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635604          ";"    29.3";"    55.7"
"18 tot 65 jaar";"Waarde";"2022";"Park de Meer";"Amsterdam                               ";"Buurt     ";"BU03635605          ";"    11.4";"    22.4"
"18 tot 65 jaar";"Waarde";"2022";"Sportpark Voorland";"Amsterdam                               ";"Buurt     ";"BU03635606          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Science Park Noord";"Amsterdam                               ";"Buurt     ";"BU03635607          ";"    16.3";"    31.9"
"18 tot 65 jaar";"Waarde";"2022";"Science Park Zuid";"Amsterdam                               ";"Buurt     ";"BU03635608          ";"    26.7";"    50.5"
"18 tot 65 jaar";"Waarde";"2022";"Betondorp";"Amsterdam                               ";"Wijk      ";"WK036357            ";"    17.5";"    36.9"
"18 tot 65 jaar";"Waarde";"2022";"Betondorp";"Amsterdam                               ";"Buurt     ";"BU03635700          ";"    17.5";"    36.9"
"18 tot 65 jaar";"Waarde";"2022";"Nieuwe Oosterbegraafplaats";"Amsterdam                               ";"Buurt     ";"BU03635701          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Drieburg";"Amsterdam                               ";"Buurt     ";"BU03635702          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Omval/Overamstel";"Amsterdam                               ";"Wijk      ";"WK036358            ";"    13.2";"    25.7"
"18 tot 65 jaar";"Waarde";"2022";"Weespertrekvaart";"Amsterdam                               ";"Buurt     ";"BU03635801          ";"    12.6";"    23.3"
"18 tot 65 jaar";"Waarde";"2022";"Amstelglorie";"Amsterdam                               ";"Buurt     ";"BU03635804          ";"     8.2";"    14.7"
"18 tot 65 jaar";"Waarde";"2022";"Overamstel";"Amsterdam                               ";"Buurt     ";"BU03635805          ";"     5.2";"     8.0"
"18 tot 65 jaar";"Waarde";"2022";"Amstelkwartier Noord";"Amsterdam                               ";"Buurt     ";"BU03635806          ";"    12.7";"    25.1"
"18 tot 65 jaar";"Waarde";"2022";"De Omval";"Amsterdam                               ";"Buurt     ";"BU03635807          ";"    10.4";"    19.0"
"18 tot 65 jaar";"Waarde";"2022";"Amstelkwartier Zuid";"Amsterdam                               ";"Buurt     ";"BU03635808          ";"    13.3";"    29.9"
"18 tot 65 jaar";"Waarde";"2022";"Amstelkwartier West";"Amsterdam                               ";"Buurt     ";"BU03635809          ";"    17.1";"    34.6"
"18 tot 65 jaar";"Waarde";"2022";"Prinses Irenebuurt e.o.";"Amsterdam                               ";"Wijk      ";"WK036359            ";"     8.7";"    16.5"
"18 tot 65 jaar";"Waarde";"2022";"Prinses Irenebuurt";"Amsterdam                               ";"Buurt     ";"BU03635900          ";"     8.7";"    16.5"
"18 tot 65 jaar";"Waarde";"2022";"Beatrixpark";"Amsterdam                               ";"Buurt     ";"BU03635901          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2022";"Volewijck";"Amsterdam                               ";"Wijk      ";"WK036360            ";"    19.7";"    42.4"
"18 tot 65 jaar";"Waarde";"2022";"Van der Pekbuurt";"Amsterdam                               ";"Buurt     ";"BU03636000          ";"    21.1";"    44.9"
"18 tot 65 jaar";"Waarde";"2022";"Bloemenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636001          ";"    20.0";"    44.3"
"18 tot 65 jaar";"Waarde";"2022";"Bloemenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636002          ";"    16.5";"    35.5"
"18 tot 65 jaar";"Waarde";"2022";"IJplein/Vogelbuurt";"Amsterdam                               ";"Wijk      ";"WK036361            ";"    18.9";"    39.7"
"18 tot 65 jaar";"Waarde";"2022";"IJplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03636100          ";"    19.5";"    40.1"
"18 tot 65 jaar";"Waarde";"2022";"Vogelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636101          ";"    19.5";"    41.3"
"18 tot 65 jaar";"Waarde";"2022";"Vogelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636102          ";"    17.2";"    36.9"
"18 tot 65 jaar";"Waarde";"2022";"Vliegenbos";"Amsterdam                               ";"Buurt     ";"BU03636103          ";"     8.4";"    14.4"
"18 tot 65 jaar";"Waarde";"2022";"Tuindorp Nieuwendam";"Amsterdam                               ";"Wijk      ";"WK036362            ";"    15.7";"    34.0"
"18 tot 65 jaar";"Waarde";"2022";"Tuindorp Nieuwendam West";"Amsterdam                               ";"Buurt     ";"BU03636200          ";"    15.2";"    33.6"
"18 tot 65 jaar";"Waarde";"2022";"Tuindorp Nieuwendam Oost";"Amsterdam                               ";"Buurt     ";"BU03636201          ";"    15.8";"    34.1"
"18 tot 65 jaar";"Waarde";"2022";"Tuindorp Buiksloot";"Amsterdam                               ";"Wijk      ";"WK036363            ";"    17.1";"    38.4"
"18 tot 65 jaar";"Waarde";"2022";"Blauwe Zand";"Amsterdam                               ";"Buurt     ";"BU03636300          ";"    17.1";"    38.4"
"18 tot 65 jaar";"Waarde";"2022";"Nieuwendammerdijk/Buiksloterdijk";"Amsterdam                               ";"Wijk      ";"WK036364            ";"     6.5";"    10.2"
"18 tot 65 jaar";"Waarde";"2022";"Buiksloterdijk West";"Amsterdam                               ";"Buurt     ";"BU03636400          ";"     6.7";"    11.8"
"18 tot 65 jaar";"Waarde";"2022";"Buiksloterdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03636401          ";"     6.0";"     8.3"
