"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"65 jaar of ouder";"Waarde";"2022";"Indische Buurt Oost";"Amsterdam                               ";"Wijk      ";"WK036332            ";"    15.2";"    40.1"
"65 jaar of ouder";"Waarde";"2022";"Noordoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633200          ";"    15.5";"    40.7"
"65 jaar of ouder";"Waarde";"2022";"Zuidoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633201          ";"    16.0";"    42.1"
"65 jaar of ouder";"Waarde";"2022";"Zeeburgerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03633202          ";"     6.9";"    19.8"
"65 jaar of ouder";"Waarde";"2022";"Flevopark";"Amsterdam                               ";"Buurt     ";"BU03633203          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Oostelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036333            ";"     5.9";"    17.1"
"65 jaar of ouder";"Waarde";"2022";"Oostelijke Handelskade";"Amsterdam                               ";"Buurt     ";"BU03633300          ";"     6.0";"    21.8"
"65 jaar of ouder";"Waarde";"2022";"Rietlanden";"Amsterdam                               ";"Buurt     ";"BU03633301          ";"     7.1";"    20.2"
"65 jaar of ouder";"Waarde";"2022";"Java-eiland";"Amsterdam                               ";"Buurt     ";"BU03633302          ";"     5.0";"    13.3"
"65 jaar of ouder";"Waarde";"2022";"KNSM-eiland";"Amsterdam                               ";"Buurt     ";"BU03633303          ";"     4.8";"    14.1"
"65 jaar of ouder";"Waarde";"2022";"Sporenburg";"Amsterdam                               ";"Buurt     ";"BU03633304          ";"     4.7";"    14.3"
"65 jaar of ouder";"Waarde";"2022";"Borneo";"Amsterdam                               ";"Buurt     ";"BU03633305          ";"     6.5";"    18.4"
"65 jaar of ouder";"Waarde";"2022";"Entrepot-Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633306          ";"     8.8";"    25.7"
"65 jaar of ouder";"Waarde";"2022";"Architectenbuurt";"Amsterdam                               ";"Buurt     ";"BU03633307          ";"     7.0";"    20.9"
"65 jaar of ouder";"Waarde";"2022";"Bedrijvengebied Veelaan";"Amsterdam                               ";"Buurt     ";"BU03633308          ";"     4.7";"    14.8"
"65 jaar of ouder";"Waarde";"2022";"Bedrijvengebied Cruquiusweg";"Amsterdam                               ";"Buurt     ";"BU03633309          ";"     2.7";"     6.2"
"65 jaar of ouder";"Waarde";"2022";"Bedrijvengebied Zeeburgerkade";"Amsterdam                               ";"Buurt     ";"BU03633310          ";"     4.2";"    11.3"
"65 jaar of ouder";"Waarde";"2022";"Zeeburgereiland/Nieuwe Diep";"Amsterdam                               ";"Wijk      ";"WK036334            ";"     6.1";"    18.5"
"65 jaar of ouder";"Waarde";"2022";"Zeeburgereiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633400          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Zeeburgereiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03633402          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Zeeburgereiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03633403          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Nieuwe Diep/Diemerpark";"Amsterdam                               ";"Buurt     ";"BU03633404          ";"     3.7";"    12.5"
"65 jaar of ouder";"Waarde";"2022";"RI Oost terrein";"Amsterdam                               ";"Buurt     ";"BU03633405          ";"     6.3";"    18.7"
"65 jaar of ouder";"Waarde";"2022";"Zeeburgereiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633406          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"IJburg West";"Amsterdam                               ";"Wijk      ";"WK036335            ";"     7.0";"    23.2"
"65 jaar of ouder";"Waarde";"2022";"Steigereiland Noord";"Amsterdam                               ";"Buurt     ";"BU03633500          ";"     5.3";"    26.4"
"65 jaar of ouder";"Waarde";"2022";"Steigereiland Zuid";"Amsterdam                               ";"Buurt     ";"BU03633501          ";"     8.2";"    24.4"
"65 jaar of ouder";"Waarde";"2022";"Haveneiland Zuidwest/Rieteiland West";"Amsterdam                               ";"Buurt     ";"BU03633502          ";"     3.6";"    10.9"
"65 jaar of ouder";"Waarde";"2022";"Haveneiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633504          ";"     7.8";"    22.4"
"65 jaar of ouder";"Waarde";"2022";"Haveneiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633505          ";"     8.4";"    29.6"
"65 jaar of ouder";"Waarde";"2022";"Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036336            ";"     4.6";"    12.6"
"65 jaar of ouder";"Waarde";"2022";"Woon- en Groengebied Sloterdijk";"Amsterdam                               ";"Buurt     ";"BU03633600          ";"     4.4";"    11.2"
"65 jaar of ouder";"Waarde";"2022";"Bedrijventerrein Sloterdijk I";"Amsterdam                               ";"Buurt     ";"BU03633601          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Landlust";"Amsterdam                               ";"Wijk      ";"WK036337            ";"    15.0";"    37.0"
"65 jaar of ouder";"Waarde";"2022";"Bedrijventerrein Landlust";"Amsterdam                               ";"Buurt     ";"BU03633700          ";"     9.1";"    26.7"
"65 jaar of ouder";"Waarde";"2022";"Bosleeuw";"Amsterdam                               ";"Buurt     ";"BU03633702          ";"    18.4";"    41.1"
"65 jaar of ouder";"Waarde";"2022";"Landlust Zuid";"Amsterdam                               ";"Buurt     ";"BU03633703          ";"    13.6";"    35.8"
"65 jaar of ouder";"Waarde";"2022";"Erasmusparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633704          ";"    12.4";"    29.5"
"65 jaar of ouder";"Waarde";"2022";"Gibraltarbuurt";"Amsterdam                               ";"Buurt     ";"BU03633705          ";"    12.4";"    35.6"
"65 jaar of ouder";"Waarde";"2022";"Landlust Noord";"Amsterdam                               ";"Buurt     ";"BU03633706          ";"    16.8";"    39.0"
"65 jaar of ouder";"Waarde";"2022";"Erasmuspark";"Amsterdam                               ";"Wijk      ";"WK036338            ";"    14.6";"    33.7"
"65 jaar of ouder";"Waarde";"2022";"Erasmusparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633802          ";"    14.6";"    31.5"
"65 jaar of ouder";"Waarde";"2022";"Robert Scottbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633803          ";"    14.6";"    37.7"
"65 jaar of ouder";"Waarde";"2022";"De Kolenkit";"Amsterdam                               ";"Wijk      ";"WK036339            ";"    19.7";"    42.2"
"65 jaar of ouder";"Waarde";"2022";"Robert Scottbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633900          ";"    17.4";"    37.7"
"65 jaar of ouder";"Waarde";"2022";"Laan van Spartaan";"Amsterdam                               ";"Buurt     ";"BU03633901          ";"    17.7";"    38.5"
"65 jaar of ouder";"Waarde";"2022";"Kolenkitbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633902          ";"    19.5";"    40.2"
"65 jaar of ouder";"Waarde";"2022";"Kolenkitbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633903          ";"    22.4";"    48.5"
"65 jaar of ouder";"Waarde";"2022";"Geuzenbuurt";"Amsterdam                               ";"Wijk      ";"WK036340            ";"     9.8";"    26.3"
"65 jaar of ouder";"Waarde";"2022";"Geuzenhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634000          ";"     6.7";"    18.2"
"65 jaar of ouder";"Waarde";"2022";"Trompbuurt";"Amsterdam                               ";"Buurt     ";"BU03634001          ";"    10.2";"    27.1"
"65 jaar of ouder";"Waarde";"2022";"Pieter van der Doesbuurt";"Amsterdam                               ";"Buurt     ";"BU03634002          ";"    11.5";"    30.9"
"65 jaar of ouder";"Waarde";"2022";"Van Galenbuurt";"Amsterdam                               ";"Wijk      ";"WK036341            ";"    14.6";"    38.9"
"65 jaar of ouder";"Waarde";"2022";"John Franklinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634100          ";"    14.4";"    38.6"
"65 jaar of ouder";"Waarde";"2022";"Jan Maijenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634101          ";"    17.3";"    42.4"
"65 jaar of ouder";"Waarde";"2022";"Orteliusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634102          ";"    11.2";"    34.5"
"65 jaar of ouder";"Waarde";"2022";"Mercatorpark";"Amsterdam                               ";"Buurt     ";"BU03634103          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Hoofdweg e.o.";"Amsterdam                               ";"Wijk      ";"WK036342            ";"    13.3";"    35.1"
"65 jaar of ouder";"Waarde";"2022";"Balboaplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634200          ";"    15.6";"    41.0"
"65 jaar of ouder";"Waarde";"2022";"Columbusplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634201          ";"    13.3";"    35.0"
"65 jaar of ouder";"Waarde";"2022";"Orteliusbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634202          ";"    12.3";"    32.4"
"65 jaar of ouder";"Waarde";"2022";"Orteliusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634203          ";"    11.0";"    29.7"
"65 jaar of ouder";"Waarde";"2022";"Westindische Buurt";"Amsterdam                               ";"Wijk      ";"WK036343            ";"     9.4";"    25.9"
"65 jaar of ouder";"Waarde";"2022";"Paramariboplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634300          ";"     9.8";"    26.6"
"65 jaar of ouder";"Waarde";"2022";"Postjeskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03634301          ";"     8.9";"    25.2"
"65 jaar of ouder";"Waarde";"2022";"Hoofddorppleinbuurt";"Amsterdam                               ";"Wijk      ";"WK036344            ";"     7.3";"    21.9"
"65 jaar of ouder";"Waarde";"2022";"Surinamepleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634400          ";"     5.4";"    15.4"
"65 jaar of ouder";"Waarde";"2022";"Westlandgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03634401          ";"     8.2";"    23.3"
"65 jaar of ouder";"Waarde";"2022";"Aalsmeerwegbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634402          ";"     8.5";"    25.4"
"65 jaar of ouder";"Waarde";"2022";"Aalsmeerwegbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634403          ";"     7.3";"    23.1"
"65 jaar of ouder";"Waarde";"2022";"Legmeerpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634404          ";"     6.6";"    21.7"
"65 jaar of ouder";"Waarde";"2022";"Bedrijventerrein Schinkel";"Amsterdam                               ";"Buurt     ";"BU03634405          ";"     3.3";"     8.4"
"65 jaar of ouder";"Waarde";"2022";"Schinkelbuurt";"Amsterdam                               ";"Wijk      ";"WK036345            ";"     8.3";"    25.1"
"65 jaar of ouder";"Waarde";"2022";"Schinkelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634500          ";"     7.6";"    22.3"
"65 jaar of ouder";"Waarde";"2022";"Schinkelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634501          ";"     9.0";"    27.7"
"65 jaar of ouder";"Waarde";"2022";"Willemspark";"Amsterdam                               ";"Wijk      ";"WK036346            ";"     4.2";"    10.6"
"65 jaar of ouder";"Waarde";"2022";"Valeriusbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634600          ";"     3.1";"     7.0"
"65 jaar of ouder";"Waarde";"2022";"Valeriusbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634601          ";"     4.8";"    13.4"
"65 jaar of ouder";"Waarde";"2022";"Willemsparkbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634602          ";"     4.1";"     9.1"
"65 jaar of ouder";"Waarde";"2022";"Vondelpark West";"Amsterdam                               ";"Buurt     ";"BU03634603          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Museumkwartier";"Amsterdam                               ";"Wijk      ";"WK036347            ";"     3.8";"     8.5"
"65 jaar of ouder";"Waarde";"2022";"Johannnes Vermeerbuurt";"Amsterdam                               ";"Buurt     ";"BU03634700          ";"     3.1";"     6.7"
"65 jaar of ouder";"Waarde";"2022";"P.C. Hooftbuurt";"Amsterdam                               ";"Buurt     ";"BU03634701          ";"     3.7";"     9.1"
"65 jaar of ouder";"Waarde";"2022";"Concertgebouwbuurt";"Amsterdam                               ";"Buurt     ";"BU03634702          ";"     3.2";"     7.1"
"65 jaar of ouder";"Waarde";"2022";"Cornelis Schuytbuurt";"Amsterdam                               ";"Buurt     ";"BU03634703          ";"     3.4";"     6.3"
"65 jaar of ouder";"Waarde";"2022";"Banpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634704          ";"     2.7";"     4.6"
"65 jaar of ouder";"Waarde";"2022";"Hondecoeterbuurt";"Amsterdam                               ";"Buurt     ";"BU03634705          ";"     4.0";"    10.1"
"65 jaar of ouder";"Waarde";"2022";"Harmoniehofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634706          ";"     4.2";"     9.1"
"65 jaar of ouder";"Waarde";"2022";"Museumplein";"Amsterdam                               ";"Buurt     ";"BU03634707          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Vondelpark Oost";"Amsterdam                               ";"Buurt     ";"BU03634708          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Duivelseiland";"Amsterdam                               ";"Buurt     ";"BU03634709          ";"     6.7";"    21.4"
"65 jaar of ouder";"Waarde";"2022";"Stadionbuurt";"Amsterdam                               ";"Wijk      ";"WK036348            ";"     8.9";"    26.4"
"65 jaar of ouder";"Waarde";"2022";"Bertelmanpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634800          ";"    12.1";"    36.0"
"65 jaar of ouder";"Waarde";"2022";"Marathonbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634801          ";"     8.6";"    26.3"
"65 jaar of ouder";"Waarde";"2022";"Marathonbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634802          ";"    11.2";"    33.9"
"65 jaar of ouder";"Waarde";"2022";"Olympisch Stadion e.o.";"Amsterdam                               ";"Buurt     ";"BU03634803          ";"     7.2";"    20.8"
"65 jaar of ouder";"Waarde";"2022";"IJsbaanpad e.o.";"Amsterdam                               ";"Buurt     ";"BU03634804          ";"     3.1";"     8.2"
"65 jaar of ouder";"Waarde";"2022";"Van Tuyllbuurt";"Amsterdam                               ";"Buurt     ";"BU03634805          ";"     7.4";"    21.9"
"65 jaar of ouder";"Waarde";"2022";"Apollobuurt";"Amsterdam                               ";"Wijk      ";"WK036349            ";"     3.4";"     6.9"
"65 jaar of ouder";"Waarde";"2022";"Diepenbrockbuurt";"Amsterdam                               ";"Buurt     ";"BU03634900          ";"     2.5";"     4.1"
"65 jaar of ouder";"Waarde";"2022";"Beethovenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634901          ";"     4.1";"     9.1"
"65 jaar of ouder";"Waarde";"2022";"Hiltonbuurt";"Amsterdam                               ";"Buurt     ";"BU03634902          ";"     2.6";"     4.5"
"65 jaar of ouder";"Waarde";"2022";"Minervabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634903          ";"     3.0";"     6.4"
"65 jaar of ouder";"Waarde";"2022";"Minervabuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634904          ";"     3.2";"     5.8"
"65 jaar of ouder";"Waarde";"2022";"Minervabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634905          ";"     3.6";"     7.9"
"65 jaar of ouder";"Waarde";"2022";"IJburg Oost";"Amsterdam                               ";"Wijk      ";"WK036350            ";"     9.4";"    29.2"
"65 jaar of ouder";"Waarde";"2022";"Strandeiland";"Amsterdam                               ";"Buurt     ";"BU03635000          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Middeneiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03635001          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Middeneiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03635003          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Buiteneiland";"Amsterdam                               ";"Buurt     ";"BU03635005          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Centrumeiland";"Amsterdam                               ";"Buurt     ";"BU03635006          ";"     9.4";"    29.2"
"65 jaar of ouder";"Waarde";"2022";"IJburg Zuid";"Amsterdam                               ";"Wijk      ";"WK036351            ";"     8.8";"    29.6"
"65 jaar of ouder";"Waarde";"2022";"Rieteiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635100          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Haveneiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635101          ";"     8.2";"    28.5"
"65 jaar of ouder";"Waarde";"2022";"Haveneiland Noord";"Amsterdam                               ";"Buurt     ";"BU03635102          ";"     9.9";"    31.9"
"65 jaar of ouder";"Waarde";"2022";"Scheldebuurt";"Amsterdam                               ";"Wijk      ";"WK036352            ";"     6.0";"    17.8"
"65 jaar of ouder";"Waarde";"2022";"Wielingenbuurt";"Amsterdam                               ";"Buurt     ";"BU03635200          ";"     5.0";"    14.1"
"65 jaar of ouder";"Waarde";"2022";"Scheldebuurt West";"Amsterdam                               ";"Buurt     ";"BU03635201          ";"     6.6";"    19.9"
"65 jaar of ouder";"Waarde";"2022";"Scheldebuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635202          ";"     6.0";"    18.5"
"65 jaar of ouder";"Waarde";"2022";"Scheldebuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635203          ";"     5.2";"    16.0"
"65 jaar of ouder";"Waarde";"2022";"Veluwebuurt";"Amsterdam                               ";"Buurt     ";"BU03635206          ";"     7.8";"    21.5"
"65 jaar of ouder";"Waarde";"2022";"Kop Zuidas";"Amsterdam                               ";"Buurt     ";"BU03635207          ";"     3.4";"     9.2"
"65 jaar of ouder";"Waarde";"2022";"IJselbuurt";"Amsterdam                               ";"Wijk      ";"WK036353            ";"     9.2";"    28.2"
"65 jaar of ouder";"Waarde";"2022";"IJselbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635300          ";"     9.2";"    28.5"
"65 jaar of ouder";"Waarde";"2022";"IJselbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635301          ";"     9.3";"    27.9"
"65 jaar of ouder";"Waarde";"2022";"Rijnbuurt";"Amsterdam                               ";"Wijk      ";"WK036354            ";"     8.6";"    26.3"
"65 jaar of ouder";"Waarde";"2022";"Kromme Mijdrechtbuurt";"Amsterdam                               ";"Buurt     ";"BU03635400          ";"     8.8";"    26.6"
"65 jaar of ouder";"Waarde";"2022";"Rijnbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635401          ";"     7.7";"    23.6"
"65 jaar of ouder";"Waarde";"2022";"Rijnbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635402          ";"     7.6";"    24.1"
"65 jaar of ouder";"Waarde";"2022";"Rijnbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635403          ";"    10.2";"    30.5"
"65 jaar of ouder";"Waarde";"2022";"Zorgvlied";"Amsterdam                               ";"Buurt     ";"BU03635404          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Frankendael";"Amsterdam                               ";"Wijk      ";"WK036355            ";"     8.6";"    24.7"
"65 jaar of ouder";"Waarde";"2022";"De Eenhoorn";"Amsterdam                               ";"Buurt     ";"BU03635501          ";"     8.7";"    27.4"
"65 jaar of ouder";"Waarde";"2022";"Julianapark";"Amsterdam                               ";"Buurt     ";"BU03635502          ";"     5.5";"    17.9"
"65 jaar of ouder";"Waarde";"2022";"Don Bosco";"Amsterdam                               ";"Buurt     ";"BU03635503          ";"     8.2";"    22.0"
"65 jaar of ouder";"Waarde";"2022";"Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635504          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Amstelstation";"Amsterdam                               ";"Buurt     ";"BU03635505          ";"    10.7";"    32.9"
"65 jaar of ouder";"Waarde";"2022";"De Wetbuurt";"Amsterdam                               ";"Buurt     ";"BU03635506          ";"     7.7";"    22.6"
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635507          ";"     8.2";"    23.4"
"65 jaar of ouder";"Waarde";"2022";"Van der Kunbuurt";"Amsterdam                               ";"Buurt     ";"BU03635508          ";"    15.4";"    39.9"
"65 jaar of ouder";"Waarde";"2022";"Middenmeer";"Amsterdam                               ";"Wijk      ";"WK036356            ";"     5.7";"    14.6"
"65 jaar of ouder";"Waarde";"2022";"Linnaeusparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03635600          ";"     4.7";"    13.6"
"65 jaar of ouder";"Waarde";"2022";"Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635601          ";"     6.8";"    17.4"
"65 jaar of ouder";"Waarde";"2022";"Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635602          ";"     5.7";"    14.9"
"65 jaar of ouder";"Waarde";"2022";"Sportpark Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635603          ";"     6.1";"    13.1"
"65 jaar of ouder";"Waarde";"2022";"Sportpark Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635604          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Park de Meer";"Amsterdam                               ";"Buurt     ";"BU03635605          ";"     5.8";"    13.9"
"65 jaar of ouder";"Waarde";"2022";"Sportpark Voorland";"Amsterdam                               ";"Buurt     ";"BU03635606          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Science Park Noord";"Amsterdam                               ";"Buurt     ";"BU03635607          ";"     2.7";"     5.4"
"65 jaar of ouder";"Waarde";"2022";"Science Park Zuid";"Amsterdam                               ";"Buurt     ";"BU03635608          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Betondorp";"Amsterdam                               ";"Wijk      ";"WK036357            ";"     9.0";"    27.8"
"65 jaar of ouder";"Waarde";"2022";"Betondorp";"Amsterdam                               ";"Buurt     ";"BU03635700          ";"     9.0";"    27.8"
"65 jaar of ouder";"Waarde";"2022";"Nieuwe Oosterbegraafplaats";"Amsterdam                               ";"Buurt     ";"BU03635701          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Drieburg";"Amsterdam                               ";"Buurt     ";"BU03635702          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Omval/Overamstel";"Amsterdam                               ";"Wijk      ";"WK036358            ";"     3.6";"     9.1"
"65 jaar of ouder";"Waarde";"2022";"Weespertrekvaart";"Amsterdam                               ";"Buurt     ";"BU03635801          ";"     2.2";"     4.8"
"65 jaar of ouder";"Waarde";"2022";"Amstelglorie";"Amsterdam                               ";"Buurt     ";"BU03635804          ";"     3.0";"     7.0"
"65 jaar of ouder";"Waarde";"2022";"Overamstel";"Amsterdam                               ";"Buurt     ";"BU03635805          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Amstelkwartier Noord";"Amsterdam                               ";"Buurt     ";"BU03635806          ";"     4.2";"    12.9"
"65 jaar of ouder";"Waarde";"2022";"De Omval";"Amsterdam                               ";"Buurt     ";"BU03635807          ";"     3.7";"     7.2"
"65 jaar of ouder";"Waarde";"2022";"Amstelkwartier Zuid";"Amsterdam                               ";"Buurt     ";"BU03635808          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Amstelkwartier West";"Amsterdam                               ";"Buurt     ";"BU03635809          ";"     3.0";"    10.4"
"65 jaar of ouder";"Waarde";"2022";"Prinses Irenebuurt e.o.";"Amsterdam                               ";"Wijk      ";"WK036359            ";"     2.8";"     5.1"
"65 jaar of ouder";"Waarde";"2022";"Prinses Irenebuurt";"Amsterdam                               ";"Buurt     ";"BU03635900          ";"     2.8";"     5.1"
"65 jaar of ouder";"Waarde";"2022";"Beatrixpark";"Amsterdam                               ";"Buurt     ";"BU03635901          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Volewijck";"Amsterdam                               ";"Wijk      ";"WK036360            ";"    10.6";"    34.1"
"65 jaar of ouder";"Waarde";"2022";"Van der Pekbuurt";"Amsterdam                               ";"Buurt     ";"BU03636000          ";"    12.3";"    36.9"
"65 jaar of ouder";"Waarde";"2022";"Bloemenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636001          ";"     9.9";"    33.2"
"65 jaar of ouder";"Waarde";"2022";"Bloemenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636002          ";"     9.2";"    31.7"
"65 jaar of ouder";"Waarde";"2022";"IJplein/Vogelbuurt";"Amsterdam                               ";"Wijk      ";"WK036361            ";"    12.3";"    35.5"
"65 jaar of ouder";"Waarde";"2022";"IJplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03636100          ";"    11.8";"    32.4"
"65 jaar of ouder";"Waarde";"2022";"Vogelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636101          ";"    12.8";"    37.6"
"65 jaar of ouder";"Waarde";"2022";"Vogelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636102          ";"    13.5";"    39.7"
"65 jaar of ouder";"Waarde";"2022";"Vliegenbos";"Amsterdam                               ";"Buurt     ";"BU03636103          ";"     2.7";"     7.5"
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Nieuwendam";"Amsterdam                               ";"Wijk      ";"WK036362            ";"     7.5";"    25.6"
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Nieuwendam West";"Amsterdam                               ";"Buurt     ";"BU03636200          ";"     7.2";"    25.7"
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Nieuwendam Oost";"Amsterdam                               ";"Buurt     ";"BU03636201          ";"     7.8";"    25.6"
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Buiksloot";"Amsterdam                               ";"Wijk      ";"WK036363            ";"     7.8";"    26.6"
"65 jaar of ouder";"Waarde";"2022";"Blauwe Zand";"Amsterdam                               ";"Buurt     ";"BU03636300          ";"     7.8";"    26.6"
"65 jaar of ouder";"Waarde";"2022";"Nieuwendammerdijk/Buiksloterdijk";"Amsterdam                               ";"Wijk      ";"WK036364            ";"     3.2";"     4.5"
"65 jaar of ouder";"Waarde";"2022";"Buiksloterdijk West";"Amsterdam                               ";"Buurt     ";"BU03636400          ";"     2.3";"     3.6"
"65 jaar of ouder";"Waarde";"2022";"Buiksloterdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03636401          ";"     2.2";"     2.7"
"65 jaar of ouder";"Waarde";"2022";"Nieuwendammerdijk West";"Amsterdam                               ";"Buurt     ";"BU03636402          ";"     3.8";"     5.1"
"65 jaar of ouder";"Waarde";"2022";"Nieuwendammerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03636403          ";"     2.3";"     4.4"
"65 jaar of ouder";"Waarde";"2022";"Nieuwendammerdijk Zuid";"Amsterdam                               ";"Buurt     ";"BU03636404          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Oostzaan";"Amsterdam                               ";"Wijk      ";"WK036365            ";"     8.2";"    26.3"
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Oostzaan West";"Amsterdam                               ";"Buurt     ";"BU03636500          ";"     7.2";"    23.6"
"65 jaar of ouder";"Waarde";"2022";"Tuindorp Oostzaan Oost";"Amsterdam                               ";"Buurt     ";"BU03636501          ";"     7.8";"    26.0"
