"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 tot 65 jaar";"Waarde";"2016";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"     8.9";"    29.1"
"18 tot 65 jaar";"Waarde";"2016";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    10.2";"    32.1"
"18 tot 65 jaar";"Waarde";"2016";"Zuidwestkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633102          ";"    14.1";"    41.6"
"18 tot 65 jaar";"Waarde";"2016";"Indische Buurt Oost";"Amsterdam                               ";"Wijk      ";"WK036332            ";"    12.4";"    38.2"
"18 tot 65 jaar";"Waarde";"2016";"Noordoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633200          ";"    12.6";"    38.6"
"18 tot 65 jaar";"Waarde";"2016";"Zuidoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633201          ";"    13.0";"    40.0"
"18 tot 65 jaar";"Waarde";"2016";"Zeeburgerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03633202          ";"     6.0";"    19.5"
"18 tot 65 jaar";"Waarde";"2016";"Flevopark";"Amsterdam                               ";"Buurt     ";"BU03633203          ";"     5.7";"    22.5"
"18 tot 65 jaar";"Waarde";"2016";"Oostelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036333            ";"     6.5";"    21.5"
"18 tot 65 jaar";"Waarde";"2016";"Oostelijke Handelskade";"Amsterdam                               ";"Buurt     ";"BU03633300          ";"     6.2";"    19.9"
"18 tot 65 jaar";"Waarde";"2016";"Rietlanden";"Amsterdam                               ";"Buurt     ";"BU03633301          ";"     6.5";"    22.3"
"18 tot 65 jaar";"Waarde";"2016";"Java-eiland";"Amsterdam                               ";"Buurt     ";"BU03633302          ";"     5.1";"    17.2"
"18 tot 65 jaar";"Waarde";"2016";"KNSM-eiland";"Amsterdam                               ";"Buurt     ";"BU03633303          ";"     6.7";"    21.3"
"18 tot 65 jaar";"Waarde";"2016";"Sporenburg";"Amsterdam                               ";"Buurt     ";"BU03633304          ";"     4.7";"    16.3"
"18 tot 65 jaar";"Waarde";"2016";"Borneo";"Amsterdam                               ";"Buurt     ";"BU03633305          ";"     5.8";"    20.0"
"18 tot 65 jaar";"Waarde";"2016";"Entrepot-Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633306          ";"     9.8";"    32.3"
"18 tot 65 jaar";"Waarde";"2016";"Architectenbuurt";"Amsterdam                               ";"Buurt     ";"BU03633307          ";"     9.1";"    28.6"
"18 tot 65 jaar";"Waarde";"2016";"Bedrijvengebied Veelaan";"Amsterdam                               ";"Buurt     ";"BU03633308          ";"     6.6";"    27.9"
"18 tot 65 jaar";"Waarde";"2016";"Bedrijvengebied Cruquiusweg";"Amsterdam                               ";"Buurt     ";"BU03633309          ";"     6.3";"    20.8"
"18 tot 65 jaar";"Waarde";"2016";"Bedrijvengebied Zeeburgerkade";"Amsterdam                               ";"Buurt     ";"BU03633310          ";"     4.9";"    21.5"
"18 tot 65 jaar";"Waarde";"2016";"Zeeburgereiland/Nieuwe Diep";"Amsterdam                               ";"Wijk      ";"WK036334            ";"     8.2";"    32.6"
"18 tot 65 jaar";"Waarde";"2016";"Zeeburgereiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633400          ";"    12.5";"    39.2"
"18 tot 65 jaar";"Waarde";"2016";"Zeeburgereiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03633402          ";"     9.7";"    39.4"
"18 tot 65 jaar";"Waarde";"2016";"Zeeburgereiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03633403          ";"     8.3";"    31.8"
"18 tot 65 jaar";"Waarde";"2016";"Nieuwe Diep/Diemerpark";"Amsterdam                               ";"Buurt     ";"BU03633404          ";"     4.4";"    17.1"
"18 tot 65 jaar";"Waarde";"2016";"RI Oost terrein";"Amsterdam                               ";"Buurt     ";"BU03633405          ";"     7.4";"    29.3"
"18 tot 65 jaar";"Waarde";"2016";"Zeeburgereiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633406          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"IJburg West";"Amsterdam                               ";"Wijk      ";"WK036335            ";"     7.0";"    25.5"
"18 tot 65 jaar";"Waarde";"2016";"Steigereiland Noord";"Amsterdam                               ";"Buurt     ";"BU03633500          ";"     7.5";"    27.7"
"18 tot 65 jaar";"Waarde";"2016";"Steigereiland Zuid";"Amsterdam                               ";"Buurt     ";"BU03633501          ";"     6.6";"    24.0"
"18 tot 65 jaar";"Waarde";"2016";"Haveneiland Zuidwest/Rieteiland West";"Amsterdam                               ";"Buurt     ";"BU03633502          ";"     4.3";"    15.8"
"18 tot 65 jaar";"Waarde";"2016";"Haveneiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633504          ";"     7.8";"    27.9"
"18 tot 65 jaar";"Waarde";"2016";"Haveneiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633505          ";"     8.1";"    29.5"
"18 tot 65 jaar";"Waarde";"2016";"Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036336            ";"     5.0";"    17.7"
"18 tot 65 jaar";"Waarde";"2016";"Woon- en Groengebied Sloterdijk";"Amsterdam                               ";"Buurt     ";"BU03633600          ";"     4.4";"    15.5"
"18 tot 65 jaar";"Waarde";"2016";"Bedrijventerrein Sloterdijk I";"Amsterdam                               ";"Buurt     ";"BU03633601          ";"    11.5";"    41.6"
"18 tot 65 jaar";"Waarde";"2016";"Landlust";"Amsterdam                               ";"Wijk      ";"WK036337            ";"    11.8";"    34.1"
"18 tot 65 jaar";"Waarde";"2016";"Bedrijventerrein Landlust";"Amsterdam                               ";"Buurt     ";"BU03633700          ";"     8.1";"    25.9"
"18 tot 65 jaar";"Waarde";"2016";"Bosleeuw";"Amsterdam                               ";"Buurt     ";"BU03633702          ";"    13.0";"    36.7"
"18 tot 65 jaar";"Waarde";"2016";"Landlust Zuid";"Amsterdam                               ";"Buurt     ";"BU03633703          ";"    10.5";"    32.0"
"18 tot 65 jaar";"Waarde";"2016";"Erasmusparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633704          ";"     9.3";"    28.0"
"18 tot 65 jaar";"Waarde";"2016";"Gibraltarbuurt";"Amsterdam                               ";"Buurt     ";"BU03633705          ";"    12.7";"    36.2"
"18 tot 65 jaar";"Waarde";"2016";"Landlust Noord";"Amsterdam                               ";"Buurt     ";"BU03633706          ";"    11.6";"    33.6"
"18 tot 65 jaar";"Waarde";"2016";"Erasmuspark";"Amsterdam                               ";"Wijk      ";"WK036338            ";"     8.4";"    27.2"
"18 tot 65 jaar";"Waarde";"2016";"Erasmusparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633802          ";"     7.8";"    25.8"
"18 tot 65 jaar";"Waarde";"2016";"Robert Scottbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633803          ";"     9.8";"    30.3"
"18 tot 65 jaar";"Waarde";"2016";"De Kolenkit";"Amsterdam                               ";"Wijk      ";"WK036339            ";"    13.8";"    38.3"
"18 tot 65 jaar";"Waarde";"2016";"Robert Scottbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633900          ";"    11.7";"    36.5"
"18 tot 65 jaar";"Waarde";"2016";"Laan van Spartaan";"Amsterdam                               ";"Buurt     ";"BU03633901          ";"    10.8";"    32.4"
"18 tot 65 jaar";"Waarde";"2016";"Kolenkitbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633902          ";"    11.5";"    34.4"
"18 tot 65 jaar";"Waarde";"2016";"Kolenkitbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633903          ";"    17.9";"    44.8"
"18 tot 65 jaar";"Waarde";"2016";"Geuzenbuurt";"Amsterdam                               ";"Wijk      ";"WK036340            ";"     7.6";"    25.9"
"18 tot 65 jaar";"Waarde";"2016";"Geuzenhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634000          ";"     6.2";"    21.1"
"18 tot 65 jaar";"Waarde";"2016";"Trompbuurt";"Amsterdam                               ";"Buurt     ";"BU03634001          ";"     7.2";"    25.7"
"18 tot 65 jaar";"Waarde";"2016";"Pieter van der Doesbuurt";"Amsterdam                               ";"Buurt     ";"BU03634002          ";"     9.6";"    31.0"
"18 tot 65 jaar";"Waarde";"2016";"Van Galenbuurt";"Amsterdam                               ";"Wijk      ";"WK036341            ";"    11.8";"    35.1"
"18 tot 65 jaar";"Waarde";"2016";"John Franklinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634100          ";"    11.6";"    34.7"
"18 tot 65 jaar";"Waarde";"2016";"Jan Maijenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634101          ";"    12.7";"    37.3"
"18 tot 65 jaar";"Waarde";"2016";"Orteliusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634102          ";"    10.5";"    32.0"
"18 tot 65 jaar";"Waarde";"2016";"Mercatorpark";"Amsterdam                               ";"Buurt     ";"BU03634103          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Hoofdweg e.o.";"Amsterdam                               ";"Wijk      ";"WK036342            ";"    10.9";"    33.0"
"18 tot 65 jaar";"Waarde";"2016";"Balboaplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634200          ";"    11.3";"    34.3"
"18 tot 65 jaar";"Waarde";"2016";"Columbusplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634201          ";"    12.4";"    36.3"
"18 tot 65 jaar";"Waarde";"2016";"Orteliusbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634202          ";"     9.4";"    29.1"
"18 tot 65 jaar";"Waarde";"2016";"Orteliusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634203          ";"     8.9";"    28.8"
"18 tot 65 jaar";"Waarde";"2016";"Westindische Buurt";"Amsterdam                               ";"Wijk      ";"WK036343            ";"     7.4";"    24.7"
"18 tot 65 jaar";"Waarde";"2016";"Paramariboplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634300          ";"     7.3";"    24.1"
"18 tot 65 jaar";"Waarde";"2016";"Postjeskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03634301          ";"     7.6";"    25.4"
"18 tot 65 jaar";"Waarde";"2016";"Hoofddorppleinbuurt";"Amsterdam                               ";"Wijk      ";"WK036344            ";"     6.5";"    22.0"
"18 tot 65 jaar";"Waarde";"2016";"Surinamepleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634400          ";"     5.9";"    20.9"
"18 tot 65 jaar";"Waarde";"2016";"Westlandgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03634401          ";"     6.5";"    21.9"
"18 tot 65 jaar";"Waarde";"2016";"Aalsmeerwegbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634402          ";"     6.3";"    21.7"
"18 tot 65 jaar";"Waarde";"2016";"Aalsmeerwegbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634403          ";"     6.9";"    22.7"
"18 tot 65 jaar";"Waarde";"2016";"Legmeerpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634404          ";"     6.1";"    21.1"
"18 tot 65 jaar";"Waarde";"2016";"Bedrijventerrein Schinkel";"Amsterdam                               ";"Buurt     ";"BU03634405          ";"    10.2";"    30.6"
"18 tot 65 jaar";"Waarde";"2016";"Schinkelbuurt";"Amsterdam                               ";"Wijk      ";"WK036345            ";"     7.8";"    26.0"
"18 tot 65 jaar";"Waarde";"2016";"Schinkelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634500          ";"     6.6";"    22.6"
"18 tot 65 jaar";"Waarde";"2016";"Schinkelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634501          ";"     9.6";"    31.7"
"18 tot 65 jaar";"Waarde";"2016";"Willemspark";"Amsterdam                               ";"Wijk      ";"WK036346            ";"     4.4";"    15.0"
"18 tot 65 jaar";"Waarde";"2016";"Valeriusbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634600          ";"     3.5";"    11.9"
"18 tot 65 jaar";"Waarde";"2016";"Valeriusbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634601          ";"     4.8";"    16.4"
"18 tot 65 jaar";"Waarde";"2016";"Willemsparkbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634602          ";"     4.5";"    15.2"
"18 tot 65 jaar";"Waarde";"2016";"Vondelpark West";"Amsterdam                               ";"Buurt     ";"BU03634603          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Museumkwartier";"Amsterdam                               ";"Wijk      ";"WK036347            ";"     4.6";"    16.0"
"18 tot 65 jaar";"Waarde";"2016";"Johannnes Vermeerbuurt";"Amsterdam                               ";"Buurt     ";"BU03634700          ";"     4.3";"    14.3"
"18 tot 65 jaar";"Waarde";"2016";"P.C. Hooftbuurt";"Amsterdam                               ";"Buurt     ";"BU03634701          ";"     4.6";"    15.8"
"18 tot 65 jaar";"Waarde";"2016";"Concertgebouwbuurt";"Amsterdam                               ";"Buurt     ";"BU03634702          ";"     4.4";"    14.9"
"18 tot 65 jaar";"Waarde";"2016";"Cornelis Schuytbuurt";"Amsterdam                               ";"Buurt     ";"BU03634703          ";"     4.1";"    13.9"
"18 tot 65 jaar";"Waarde";"2016";"Banpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634704          ";"     3.6";"    10.7"
"18 tot 65 jaar";"Waarde";"2016";"Hondecoeterbuurt";"Amsterdam                               ";"Buurt     ";"BU03634705          ";"     4.7";"    16.7"
"18 tot 65 jaar";"Waarde";"2016";"Harmoniehofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634706          ";"     5.7";"    21.6"
"18 tot 65 jaar";"Waarde";"2016";"Museumplein";"Amsterdam                               ";"Buurt     ";"BU03634707          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Vondelpark Oost";"Amsterdam                               ";"Buurt     ";"BU03634708          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Duivelseiland";"Amsterdam                               ";"Buurt     ";"BU03634709          ";"     5.9";"    20.5"
"18 tot 65 jaar";"Waarde";"2016";"Stadionbuurt";"Amsterdam                               ";"Wijk      ";"WK036348            ";"     8.3";"    26.8"
"18 tot 65 jaar";"Waarde";"2016";"Bertelmanpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634800          ";"    10.7";"    33.8"
"18 tot 65 jaar";"Waarde";"2016";"Marathonbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634801          ";"     9.7";"    31.1"
"18 tot 65 jaar";"Waarde";"2016";"Marathonbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634802          ";"    12.2";"    36.3"
"18 tot 65 jaar";"Waarde";"2016";"Olympisch Stadion e.o.";"Amsterdam                               ";"Buurt     ";"BU03634803          ";"     6.3";"    20.4"
"18 tot 65 jaar";"Waarde";"2016";"IJsbaanpad e.o.";"Amsterdam                               ";"Buurt     ";"BU03634804          ";"     3.7";"    14.5"
"18 tot 65 jaar";"Waarde";"2016";"Van Tuyllbuurt";"Amsterdam                               ";"Buurt     ";"BU03634805          ";"     6.4";"    22.3"
"18 tot 65 jaar";"Waarde";"2016";"Apollobuurt";"Amsterdam                               ";"Wijk      ";"WK036349            ";"     3.8";"    13.2"
"18 tot 65 jaar";"Waarde";"2016";"Diepenbrockbuurt";"Amsterdam                               ";"Buurt     ";"BU03634900          ";"     3.1";"     9.6"
"18 tot 65 jaar";"Waarde";"2016";"Beethovenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634901          ";"     3.5";"    11.6"
"18 tot 65 jaar";"Waarde";"2016";"Hiltonbuurt";"Amsterdam                               ";"Buurt     ";"BU03634902          ";"     2.8";"     7.1"
"18 tot 65 jaar";"Waarde";"2016";"Minervabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634903          ";"     3.7";"    13.1"
"18 tot 65 jaar";"Waarde";"2016";"Minervabuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634904          ";"     4.1";"    14.0"
"18 tot 65 jaar";"Waarde";"2016";"Minervabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634905          ";"     4.1";"    14.3"
"18 tot 65 jaar";"Waarde";"2016";"IJburg Oost";"Amsterdam                               ";"Wijk      ";"WK036350            ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Strandeiland";"Amsterdam                               ";"Buurt     ";"BU03635000          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Middeneiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03635001          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Middeneiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03635003          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Buiteneiland";"Amsterdam                               ";"Buurt     ";"BU03635005          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Centrumeiland";"Amsterdam                               ";"Buurt     ";"BU03635006          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"IJburg Zuid";"Amsterdam                               ";"Wijk      ";"WK036351            ";"     7.9";"    27.1"
"18 tot 65 jaar";"Waarde";"2016";"Rieteiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635100          ";"     2.2";"     7.2"
"18 tot 65 jaar";"Waarde";"2016";"Haveneiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635101          ";"     7.2";"    24.8"
"18 tot 65 jaar";"Waarde";"2016";"Haveneiland Noord";"Amsterdam                               ";"Buurt     ";"BU03635102          ";"    10.2";"    35.1"
"18 tot 65 jaar";"Waarde";"2016";"Scheldebuurt";"Amsterdam                               ";"Wijk      ";"WK036352            ";"     5.8";"    20.6"
"18 tot 65 jaar";"Waarde";"2016";"Wielingenbuurt";"Amsterdam                               ";"Buurt     ";"BU03635200          ";"     5.1";"    19.0"
"18 tot 65 jaar";"Waarde";"2016";"Scheldebuurt West";"Amsterdam                               ";"Buurt     ";"BU03635201          ";"     6.0";"    21.4"
"18 tot 65 jaar";"Waarde";"2016";"Scheldebuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635202          ";"     5.3";"    19.6"
"18 tot 65 jaar";"Waarde";"2016";"Scheldebuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635203          ";"     5.6";"    20.9"
"18 tot 65 jaar";"Waarde";"2016";"Veluwebuurt";"Amsterdam                               ";"Buurt     ";"BU03635206          ";"     8.4";"    26.0"
"18 tot 65 jaar";"Waarde";"2016";"Kop Zuidas";"Amsterdam                               ";"Buurt     ";"BU03635207          ";"     4.7";"    16.5"
"18 tot 65 jaar";"Waarde";"2016";"IJselbuurt";"Amsterdam                               ";"Wijk      ";"WK036353            ";"     8.9";"    29.3"
"18 tot 65 jaar";"Waarde";"2016";"IJselbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635300          ";"     9.8";"    31.0"
"18 tot 65 jaar";"Waarde";"2016";"IJselbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635301          ";"     8.3";"    27.8"
"18 tot 65 jaar";"Waarde";"2016";"Rijnbuurt";"Amsterdam                               ";"Wijk      ";"WK036354            ";"     8.7";"    28.3"
"18 tot 65 jaar";"Waarde";"2016";"Kromme Mijdrechtbuurt";"Amsterdam                               ";"Buurt     ";"BU03635400          ";"     9.6";"    30.1"
"18 tot 65 jaar";"Waarde";"2016";"Rijnbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635401          ";"     6.7";"    24.4"
"18 tot 65 jaar";"Waarde";"2016";"Rijnbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635402          ";"     6.6";"    23.4"
"18 tot 65 jaar";"Waarde";"2016";"Rijnbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635403          ";"    14.3";"    40.8"
"18 tot 65 jaar";"Waarde";"2016";"Zorgvlied";"Amsterdam                               ";"Buurt     ";"BU03635404          ";"     3.3";"     9.5"
"18 tot 65 jaar";"Waarde";"2016";"Frankendael";"Amsterdam                               ";"Wijk      ";"WK036355            ";"     8.7";"    29.4"
"18 tot 65 jaar";"Waarde";"2016";"De Eenhoorn";"Amsterdam                               ";"Buurt     ";"BU03635501          ";"     7.5";"    30.4"
"18 tot 65 jaar";"Waarde";"2016";"Julianapark";"Amsterdam                               ";"Buurt     ";"BU03635502          ";"     5.3";"    17.7"
"18 tot 65 jaar";"Waarde";"2016";"Don Bosco";"Amsterdam                               ";"Buurt     ";"BU03635503          ";"     7.0";"    23.2"
"18 tot 65 jaar";"Waarde";"2016";"Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635504          ";"     4.7";"    20.0"
"18 tot 65 jaar";"Waarde";"2016";"Tuindorp Amstelstation";"Amsterdam                               ";"Buurt     ";"BU03635505          ";"    15.5";"    47.7"
"18 tot 65 jaar";"Waarde";"2016";"De Wetbuurt";"Amsterdam                               ";"Buurt     ";"BU03635506          ";"     7.9";"    25.1"
"18 tot 65 jaar";"Waarde";"2016";"Tuindorp Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635507          ";"    10.0";"    32.1"
"18 tot 65 jaar";"Waarde";"2016";"Van der Kunbuurt";"Amsterdam                               ";"Buurt     ";"BU03635508          ";"    13.4";"    42.5"
"18 tot 65 jaar";"Waarde";"2016";"Middenmeer";"Amsterdam                               ";"Wijk      ";"WK036356            ";"     5.8";"    21.2"
"18 tot 65 jaar";"Waarde";"2016";"Linnaeusparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03635600          ";"     5.3";"    18.6"
"18 tot 65 jaar";"Waarde";"2016";"Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635601          ";"     5.6";"    20.7"
"18 tot 65 jaar";"Waarde";"2016";"Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635602          ";"     5.3";"    19.9"
"18 tot 65 jaar";"Waarde";"2016";"Sportpark Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635603          ";"     4.0";"    14.2"
"18 tot 65 jaar";"Waarde";"2016";"Sportpark Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635604          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Park de Meer";"Amsterdam                               ";"Buurt     ";"BU03635605          ";"     6.4";"    18.5"
"18 tot 65 jaar";"Waarde";"2016";"Sportpark Voorland";"Amsterdam                               ";"Buurt     ";"BU03635606          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Science Park Noord";"Amsterdam                               ";"Buurt     ";"BU03635607          ";"     6.7";"    26.4"
"18 tot 65 jaar";"Waarde";"2016";"Science Park Zuid";"Amsterdam                               ";"Buurt     ";"BU03635608          ";"     8.4";"    27.8"
"18 tot 65 jaar";"Waarde";"2016";"Betondorp";"Amsterdam                               ";"Wijk      ";"WK036357            ";"    12.2";"    37.0"
"18 tot 65 jaar";"Waarde";"2016";"Betondorp";"Amsterdam                               ";"Buurt     ";"BU03635700          ";"    12.2";"    37.0"
"18 tot 65 jaar";"Waarde";"2016";"Nieuwe Oosterbegraafplaats";"Amsterdam                               ";"Buurt     ";"BU03635701          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Drieburg";"Amsterdam                               ";"Buurt     ";"BU03635702          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Omval/Overamstel";"Amsterdam                               ";"Wijk      ";"WK036358            ";"     8.1";"    30.9"
"18 tot 65 jaar";"Waarde";"2016";"Weespertrekvaart";"Amsterdam                               ";"Buurt     ";"BU03635801          ";"    10.3";"    40.3"
"18 tot 65 jaar";"Waarde";"2016";"Amstelglorie";"Amsterdam                               ";"Buurt     ";"BU03635804          ";"     4.2";"    19.0"
"18 tot 65 jaar";"Waarde";"2016";"Overamstel";"Amsterdam                               ";"Buurt     ";"BU03635805          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Amstelkwartier Noord";"Amsterdam                               ";"Buurt     ";"BU03635806          ";"     7.5";"    27.4"
"18 tot 65 jaar";"Waarde";"2016";"De Omval";"Amsterdam                               ";"Buurt     ";"BU03635807          ";"     4.1";"    13.7"
"18 tot 65 jaar";"Waarde";"2016";"Amstelkwartier Zuid";"Amsterdam                               ";"Buurt     ";"BU03635808          ";"     5.7";"    25.1"
"18 tot 65 jaar";"Waarde";"2016";"Amstelkwartier West";"Amsterdam                               ";"Buurt     ";"BU03635809          ";"     9.4";"    37.6"
"18 tot 65 jaar";"Waarde";"2016";"Prinses Irenebuurt e.o.";"Amsterdam                               ";"Wijk      ";"WK036359            ";"     3.5";"    11.9"
"18 tot 65 jaar";"Waarde";"2016";"Prinses Irenebuurt";"Amsterdam                               ";"Buurt     ";"BU03635900          ";"     3.5";"    11.9"
"18 tot 65 jaar";"Waarde";"2016";"Beatrixpark";"Amsterdam                               ";"Buurt     ";"BU03635901          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2016";"Volewijck";"Amsterdam                               ";"Wijk      ";"WK036360            ";"    13.1";"    40.6"
"18 tot 65 jaar";"Waarde";"2016";"Van der Pekbuurt";"Amsterdam                               ";"Buurt     ";"BU03636000          ";"    14.0";"    42.2"
"18 tot 65 jaar";"Waarde";"2016";"Bloemenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636001          ";"    13.2";"    42.8"
"18 tot 65 jaar";"Waarde";"2016";"Bloemenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636002          ";"    10.9";"    34.9"
"18 tot 65 jaar";"Waarde";"2016";"IJplein/Vogelbuurt";"Amsterdam                               ";"Wijk      ";"WK036361            ";"    12.5";"    38.0"
"18 tot 65 jaar";"Waarde";"2016";"IJplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03636100          ";"    13.0";"    37.6"
"18 tot 65 jaar";"Waarde";"2016";"Vogelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636101          ";"    12.6";"    38.5"
"18 tot 65 jaar";"Waarde";"2016";"Vogelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636102          ";"    12.4";"    39.3"
"18 tot 65 jaar";"Waarde";"2016";"Vliegenbos";"Amsterdam                               ";"Buurt     ";"BU03636103          ";"     4.2";"    20.6"
"18 tot 65 jaar";"Waarde";"2016";"Tuindorp Nieuwendam";"Amsterdam                               ";"Wijk      ";"WK036362            ";"    10.1";"    33.4"
"18 tot 65 jaar";"Waarde";"2016";"Tuindorp Nieuwendam West";"Amsterdam                               ";"Buurt     ";"BU03636200          ";"     9.9";"    33.2"
"18 tot 65 jaar";"Waarde";"2016";"Tuindorp Nieuwendam Oost";"Amsterdam                               ";"Buurt     ";"BU03636201          ";"    10.2";"    33.6"
"18 tot 65 jaar";"Waarde";"2016";"Tuindorp Buiksloot";"Amsterdam                               ";"Wijk      ";"WK036363            ";"    10.9";"    37.7"
"18 tot 65 jaar";"Waarde";"2016";"Blauwe Zand";"Amsterdam                               ";"Buurt     ";"BU03636300          ";"    10.9";"    37.7"
"18 tot 65 jaar";"Waarde";"2016";"Nieuwendammerdijk/Buiksloterdijk";"Amsterdam                               ";"Wijk      ";"WK036364            ";"     3.3";"    11.8"
"18 tot 65 jaar";"Waarde";"2016";"Buiksloterdijk West";"Amsterdam                               ";"Buurt     ";"BU03636400          ";"     3.6";"    10.1"
"18 tot 65 jaar";"Waarde";"2016";"Buiksloterdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03636401          ";"     5.1";"     7.9"
