"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 tot 65 jaar";"Waarde";"2020";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"    10.6";"    26.0"
"18 tot 65 jaar";"Waarde";"2020";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    11.4";"    28.1"
"18 tot 65 jaar";"Waarde";"2020";"Zuidwestkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633102          ";"    14.9";"    34.0"
"18 tot 65 jaar";"Waarde";"2020";"Indische Buurt Oost";"Amsterdam                               ";"Wijk      ";"WK036332            ";"    13.2";"    31.8"
"18 tot 65 jaar";"Waarde";"2020";"Noordoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633200          ";"    13.2";"    32.0"
"18 tot 65 jaar";"Waarde";"2020";"Zuidoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633201          ";"    13.9";"    33.1"
"18 tot 65 jaar";"Waarde";"2020";"Zeeburgerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03633202          ";"     8.0";"    18.2"
"18 tot 65 jaar";"Waarde";"2020";"Flevopark";"Amsterdam                               ";"Buurt     ";"BU03633203          ";"     7.8";"    30.7"
"18 tot 65 jaar";"Waarde";"2020";"Oostelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036333            ";"     7.4";"    19.1"
"18 tot 65 jaar";"Waarde";"2020";"Oostelijke Handelskade";"Amsterdam                               ";"Buurt     ";"BU03633300          ";"     7.8";"    18.8"
"18 tot 65 jaar";"Waarde";"2020";"Rietlanden";"Amsterdam                               ";"Buurt     ";"BU03633301          ";"     7.9";"    19.9"
"18 tot 65 jaar";"Waarde";"2020";"Java-eiland";"Amsterdam                               ";"Buurt     ";"BU03633302          ";"     6.0";"    16.2"
"18 tot 65 jaar";"Waarde";"2020";"KNSM-eiland";"Amsterdam                               ";"Buurt     ";"BU03633303          ";"     7.0";"    19.0"
"18 tot 65 jaar";"Waarde";"2020";"Sporenburg";"Amsterdam                               ";"Buurt     ";"BU03633304          ";"     5.8";"    14.8"
"18 tot 65 jaar";"Waarde";"2020";"Borneo";"Amsterdam                               ";"Buurt     ";"BU03633305          ";"     6.8";"    18.6"
"18 tot 65 jaar";"Waarde";"2020";"Entrepot-Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633306          ";"    11.0";"    28.5"
"18 tot 65 jaar";"Waarde";"2020";"Architectenbuurt";"Amsterdam                               ";"Buurt     ";"BU03633307          ";"     9.0";"    23.5"
"18 tot 65 jaar";"Waarde";"2020";"Bedrijvengebied Veelaan";"Amsterdam                               ";"Buurt     ";"BU03633308          ";"     4.7";"    19.5"
"18 tot 65 jaar";"Waarde";"2020";"Bedrijvengebied Cruquiusweg";"Amsterdam                               ";"Buurt     ";"BU03633309          ";"     8.1";"    18.2"
"18 tot 65 jaar";"Waarde";"2020";"Bedrijvengebied Zeeburgerkade";"Amsterdam                               ";"Buurt     ";"BU03633310          ";"     7.8";"    22.4"
"18 tot 65 jaar";"Waarde";"2020";"Zeeburgereiland/Nieuwe Diep";"Amsterdam                               ";"Wijk      ";"WK036334            ";"    10.0";"    24.3"
"18 tot 65 jaar";"Waarde";"2020";"Zeeburgereiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633400          ";"     5.6";"    17.3"
"18 tot 65 jaar";"Waarde";"2020";"Zeeburgereiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03633402          ";"    14.5";"    32.4"
"18 tot 65 jaar";"Waarde";"2020";"Zeeburgereiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03633403          ";"    11.5";"    32.4"
"18 tot 65 jaar";"Waarde";"2020";"Nieuwe Diep/Diemerpark";"Amsterdam                               ";"Buurt     ";"BU03633404          ";"     5.4";"    16.5"
"18 tot 65 jaar";"Waarde";"2020";"RI Oost terrein";"Amsterdam                               ";"Buurt     ";"BU03633405          ";"     9.4";"    22.7"
"18 tot 65 jaar";"Waarde";"2020";"Zeeburgereiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633406          ";"     6.8";"    21.2"
"18 tot 65 jaar";"Waarde";"2020";"IJburg West";"Amsterdam                               ";"Wijk      ";"WK036335            ";"     8.3";"    19.5"
"18 tot 65 jaar";"Waarde";"2020";"Steigereiland Noord";"Amsterdam                               ";"Buurt     ";"BU03633500          ";"     9.1";"    22.0"
"18 tot 65 jaar";"Waarde";"2020";"Steigereiland Zuid";"Amsterdam                               ";"Buurt     ";"BU03633501          ";"     7.7";"    18.0"
"18 tot 65 jaar";"Waarde";"2020";"Haveneiland Zuidwest/Rieteiland West";"Amsterdam                               ";"Buurt     ";"BU03633502          ";"     5.0";"    12.3"
"18 tot 65 jaar";"Waarde";"2020";"Haveneiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633504          ";"     9.4";"    22.6"
"18 tot 65 jaar";"Waarde";"2020";"Haveneiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633505          ";"     9.2";"    21.3"
"18 tot 65 jaar";"Waarde";"2020";"Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036336            ";"     6.7";"    16.8"
"18 tot 65 jaar";"Waarde";"2020";"Woon- en Groengebied Sloterdijk";"Amsterdam                               ";"Buurt     ";"BU03633600          ";"     6.2";"    15.5"
"18 tot 65 jaar";"Waarde";"2020";"Bedrijventerrein Sloterdijk I";"Amsterdam                               ";"Buurt     ";"BU03633601          ";"    12.3";"    32.3"
"18 tot 65 jaar";"Waarde";"2020";"Landlust";"Amsterdam                               ";"Wijk      ";"WK036337            ";"    12.2";"    29.0"
"18 tot 65 jaar";"Waarde";"2020";"Bedrijventerrein Landlust";"Amsterdam                               ";"Buurt     ";"BU03633700          ";"     8.3";"    20.3"
"18 tot 65 jaar";"Waarde";"2020";"Bosleeuw";"Amsterdam                               ";"Buurt     ";"BU03633702          ";"    13.4";"    31.3"
"18 tot 65 jaar";"Waarde";"2020";"Landlust Zuid";"Amsterdam                               ";"Buurt     ";"BU03633703          ";"    10.7";"    25.8"
"18 tot 65 jaar";"Waarde";"2020";"Erasmusparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633704          ";"    10.4";"    25.0"
"18 tot 65 jaar";"Waarde";"2020";"Gibraltarbuurt";"Amsterdam                               ";"Buurt     ";"BU03633705          ";"    13.2";"    31.2"
"18 tot 65 jaar";"Waarde";"2020";"Landlust Noord";"Amsterdam                               ";"Buurt     ";"BU03633706          ";"    13.0";"    30.3"
"18 tot 65 jaar";"Waarde";"2020";"Erasmuspark";"Amsterdam                               ";"Wijk      ";"WK036338            ";"     9.4";"    23.0"
"18 tot 65 jaar";"Waarde";"2020";"Erasmusparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633802          ";"     8.8";"    21.8"
"18 tot 65 jaar";"Waarde";"2020";"Robert Scottbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633803          ";"    10.8";"    25.6"
"18 tot 65 jaar";"Waarde";"2020";"De Kolenkit";"Amsterdam                               ";"Wijk      ";"WK036339            ";"    14.1";"    31.6"
"18 tot 65 jaar";"Waarde";"2020";"Robert Scottbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633900          ";"    13.8";"    32.7"
"18 tot 65 jaar";"Waarde";"2020";"Laan van Spartaan";"Amsterdam                               ";"Buurt     ";"BU03633901          ";"    11.9";"    27.8"
"18 tot 65 jaar";"Waarde";"2020";"Kolenkitbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633902          ";"    13.2";"    28.8"
"18 tot 65 jaar";"Waarde";"2020";"Kolenkitbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633903          ";"    15.7";"    34.5"
"18 tot 65 jaar";"Waarde";"2020";"Geuzenbuurt";"Amsterdam                               ";"Wijk      ";"WK036340            ";"     8.8";"    23.4"
"18 tot 65 jaar";"Waarde";"2020";"Geuzenhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634000          ";"     7.3";"    19.7"
"18 tot 65 jaar";"Waarde";"2020";"Trompbuurt";"Amsterdam                               ";"Buurt     ";"BU03634001          ";"     8.2";"    22.6"
"18 tot 65 jaar";"Waarde";"2020";"Pieter van der Doesbuurt";"Amsterdam                               ";"Buurt     ";"BU03634002          ";"    11.2";"    28.5"
"18 tot 65 jaar";"Waarde";"2020";"Van Galenbuurt";"Amsterdam                               ";"Wijk      ";"WK036341            ";"    12.5";"    30.2"
"18 tot 65 jaar";"Waarde";"2020";"John Franklinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634100          ";"    12.0";"    30.2"
"18 tot 65 jaar";"Waarde";"2020";"Jan Maijenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634101          ";"    13.5";"    32.0"
"18 tot 65 jaar";"Waarde";"2020";"Orteliusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634102          ";"    11.6";"    27.1"
"18 tot 65 jaar";"Waarde";"2020";"Mercatorpark";"Amsterdam                               ";"Buurt     ";"BU03634103          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Hoofdweg e.o.";"Amsterdam                               ";"Wijk      ";"WK036342            ";"    11.5";"    28.4"
"18 tot 65 jaar";"Waarde";"2020";"Balboaplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634200          ";"    12.0";"    28.8"
"18 tot 65 jaar";"Waarde";"2020";"Columbusplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634201          ";"    12.9";"    31.2"
"18 tot 65 jaar";"Waarde";"2020";"Orteliusbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634202          ";"    10.2";"    25.4"
"18 tot 65 jaar";"Waarde";"2020";"Orteliusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634203          ";"     9.6";"    25.9"
"18 tot 65 jaar";"Waarde";"2020";"Westindische Buurt";"Amsterdam                               ";"Wijk      ";"WK036343            ";"     8.3";"    22.0"
"18 tot 65 jaar";"Waarde";"2020";"Paramariboplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634300          ";"     8.2";"    21.7"
"18 tot 65 jaar";"Waarde";"2020";"Postjeskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03634301          ";"     8.3";"    22.5"
"18 tot 65 jaar";"Waarde";"2020";"Hoofddorppleinbuurt";"Amsterdam                               ";"Wijk      ";"WK036344            ";"     7.4";"    19.7"
"18 tot 65 jaar";"Waarde";"2020";"Surinamepleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634400          ";"     7.2";"    20.5"
"18 tot 65 jaar";"Waarde";"2020";"Westlandgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03634401          ";"     7.5";"    19.6"
"18 tot 65 jaar";"Waarde";"2020";"Aalsmeerwegbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634402          ";"     7.4";"    18.8"
"18 tot 65 jaar";"Waarde";"2020";"Aalsmeerwegbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634403          ";"     7.6";"    20.4"
"18 tot 65 jaar";"Waarde";"2020";"Legmeerpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634404          ";"     7.3";"    20.1"
"18 tot 65 jaar";"Waarde";"2020";"Bedrijventerrein Schinkel";"Amsterdam                               ";"Buurt     ";"BU03634405          ";"     7.9";"    18.2"
"18 tot 65 jaar";"Waarde";"2020";"Schinkelbuurt";"Amsterdam                               ";"Wijk      ";"WK036345            ";"     8.6";"    23.3"
"18 tot 65 jaar";"Waarde";"2020";"Schinkelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634500          ";"     7.7";"    20.8"
"18 tot 65 jaar";"Waarde";"2020";"Schinkelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634501          ";"    10.3";"    27.8"
"18 tot 65 jaar";"Waarde";"2020";"Willemspark";"Amsterdam                               ";"Wijk      ";"WK036346            ";"     5.3";"    14.4"
"18 tot 65 jaar";"Waarde";"2020";"Valeriusbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634600          ";"     4.2";"    11.3"
"18 tot 65 jaar";"Waarde";"2020";"Valeriusbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634601          ";"     5.7";"    15.6"
"18 tot 65 jaar";"Waarde";"2020";"Willemsparkbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634602          ";"     5.7";"    15.1"
"18 tot 65 jaar";"Waarde";"2020";"Vondelpark West";"Amsterdam                               ";"Buurt     ";"BU03634603          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Museumkwartier";"Amsterdam                               ";"Wijk      ";"WK036347            ";"     5.8";"    15.5"
"18 tot 65 jaar";"Waarde";"2020";"Johannnes Vermeerbuurt";"Amsterdam                               ";"Buurt     ";"BU03634700          ";"     5.6";"    14.9"
"18 tot 65 jaar";"Waarde";"2020";"P.C. Hooftbuurt";"Amsterdam                               ";"Buurt     ";"BU03634701          ";"     6.3";"    16.6"
"18 tot 65 jaar";"Waarde";"2020";"Concertgebouwbuurt";"Amsterdam                               ";"Buurt     ";"BU03634702          ";"     5.5";"    13.8"
"18 tot 65 jaar";"Waarde";"2020";"Cornelis Schuytbuurt";"Amsterdam                               ";"Buurt     ";"BU03634703          ";"     4.9";"    13.3"
"18 tot 65 jaar";"Waarde";"2020";"Banpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634704          ";"     4.5";"    12.5"
"18 tot 65 jaar";"Waarde";"2020";"Hondecoeterbuurt";"Amsterdam                               ";"Buurt     ";"BU03634705          ";"     5.6";"    15.1"
"18 tot 65 jaar";"Waarde";"2020";"Harmoniehofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634706          ";"     7.6";"    22.3"
"18 tot 65 jaar";"Waarde";"2020";"Museumplein";"Amsterdam                               ";"Buurt     ";"BU03634707          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Vondelpark Oost";"Amsterdam                               ";"Buurt     ";"BU03634708          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Duivelseiland";"Amsterdam                               ";"Buurt     ";"BU03634709          ";"     7.5";"    19.1"
"18 tot 65 jaar";"Waarde";"2020";"Stadionbuurt";"Amsterdam                               ";"Wijk      ";"WK036348            ";"     9.0";"    24.1"
"18 tot 65 jaar";"Waarde";"2020";"Bertelmanpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634800          ";"    11.5";"    30.2"
"18 tot 65 jaar";"Waarde";"2020";"Marathonbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634801          ";"    10.3";"    28.4"
"18 tot 65 jaar";"Waarde";"2020";"Marathonbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634802          ";"    12.1";"    31.7"
"18 tot 65 jaar";"Waarde";"2020";"Olympisch Stadion e.o.";"Amsterdam                               ";"Buurt     ";"BU03634803          ";"     7.2";"    19.3"
"18 tot 65 jaar";"Waarde";"2020";"IJsbaanpad e.o.";"Amsterdam                               ";"Buurt     ";"BU03634804          ";"     4.4";"    12.6"
"18 tot 65 jaar";"Waarde";"2020";"Van Tuyllbuurt";"Amsterdam                               ";"Buurt     ";"BU03634805          ";"     7.4";"    20.2"
"18 tot 65 jaar";"Waarde";"2020";"Apollobuurt";"Amsterdam                               ";"Wijk      ";"WK036349            ";"     4.6";"    12.3"
"18 tot 65 jaar";"Waarde";"2020";"Diepenbrockbuurt";"Amsterdam                               ";"Buurt     ";"BU03634900          ";"     3.6";"     9.1"
"18 tot 65 jaar";"Waarde";"2020";"Beethovenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634901          ";"     4.4";"    11.6"
"18 tot 65 jaar";"Waarde";"2020";"Hiltonbuurt";"Amsterdam                               ";"Buurt     ";"BU03634902          ";"     2.9";"     6.6"
"18 tot 65 jaar";"Waarde";"2020";"Minervabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634903          ";"     4.4";"    12.1"
"18 tot 65 jaar";"Waarde";"2020";"Minervabuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634904          ";"     4.8";"    13.1"
"18 tot 65 jaar";"Waarde";"2020";"Minervabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634905          ";"     5.0";"    13.3"
"18 tot 65 jaar";"Waarde";"2020";"IJburg Oost";"Amsterdam                               ";"Wijk      ";"WK036350            ";"     5.2";"    14.6"
"18 tot 65 jaar";"Waarde";"2020";"Strandeiland";"Amsterdam                               ";"Buurt     ";"BU03635000          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Middeneiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03635001          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Middeneiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03635003          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Buiteneiland";"Amsterdam                               ";"Buurt     ";"BU03635005          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Centrumeiland";"Amsterdam                               ";"Buurt     ";"BU03635006          ";"     5.2";"    14.6"
"18 tot 65 jaar";"Waarde";"2020";"IJburg Zuid";"Amsterdam                               ";"Wijk      ";"WK036351            ";"     9.2";"    20.6"
"18 tot 65 jaar";"Waarde";"2020";"Rieteiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635100          ";"     2.5";"     5.0"
"18 tot 65 jaar";"Waarde";"2020";"Haveneiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635101          ";"     8.5";"    18.9"
"18 tot 65 jaar";"Waarde";"2020";"Haveneiland Noord";"Amsterdam                               ";"Buurt     ";"BU03635102          ";"    12.3";"    28.0"
"18 tot 65 jaar";"Waarde";"2020";"Scheldebuurt";"Amsterdam                               ";"Wijk      ";"WK036352            ";"     6.8";"    18.4"
"18 tot 65 jaar";"Waarde";"2020";"Wielingenbuurt";"Amsterdam                               ";"Buurt     ";"BU03635200          ";"     6.2";"    17.0"
"18 tot 65 jaar";"Waarde";"2020";"Scheldebuurt West";"Amsterdam                               ";"Buurt     ";"BU03635201          ";"     7.0";"    19.3"
"18 tot 65 jaar";"Waarde";"2020";"Scheldebuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635202          ";"     6.3";"    17.3"
"18 tot 65 jaar";"Waarde";"2020";"Scheldebuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635203          ";"     6.9";"    18.3"
"18 tot 65 jaar";"Waarde";"2020";"Veluwebuurt";"Amsterdam                               ";"Buurt     ";"BU03635206          ";"     9.4";"    25.0"
"18 tot 65 jaar";"Waarde";"2020";"Kop Zuidas";"Amsterdam                               ";"Buurt     ";"BU03635207          ";"     5.9";"    12.7"
"18 tot 65 jaar";"Waarde";"2020";"IJselbuurt";"Amsterdam                               ";"Wijk      ";"WK036353            ";"     9.3";"    25.0"
"18 tot 65 jaar";"Waarde";"2020";"IJselbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635300          ";"     9.9";"    26.6"
"18 tot 65 jaar";"Waarde";"2020";"IJselbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635301          ";"     8.9";"    23.8"
"18 tot 65 jaar";"Waarde";"2020";"Rijnbuurt";"Amsterdam                               ";"Wijk      ";"WK036354            ";"     9.3";"    25.0"
"18 tot 65 jaar";"Waarde";"2020";"Kromme Mijdrechtbuurt";"Amsterdam                               ";"Buurt     ";"BU03635400          ";"     9.7";"    25.9"
"18 tot 65 jaar";"Waarde";"2020";"Rijnbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635401          ";"     7.8";"    21.5"
"18 tot 65 jaar";"Waarde";"2020";"Rijnbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635402          ";"     7.8";"    21.3"
"18 tot 65 jaar";"Waarde";"2020";"Rijnbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635403          ";"    13.7";"    35.7"
"18 tot 65 jaar";"Waarde";"2020";"Zorgvlied";"Amsterdam                               ";"Buurt     ";"BU03635404          ";"     5.3";"    13.2"
"18 tot 65 jaar";"Waarde";"2020";"Frankendael";"Amsterdam                               ";"Wijk      ";"WK036355            ";"     9.6";"    25.0"
"18 tot 65 jaar";"Waarde";"2020";"De Eenhoorn";"Amsterdam                               ";"Buurt     ";"BU03635501          ";"     9.8";"    26.0"
"18 tot 65 jaar";"Waarde";"2020";"Julianapark";"Amsterdam                               ";"Buurt     ";"BU03635502          ";"     6.4";"    14.3"
"18 tot 65 jaar";"Waarde";"2020";"Don Bosco";"Amsterdam                               ";"Buurt     ";"BU03635503          ";"     7.5";"    19.7"
"18 tot 65 jaar";"Waarde";"2020";"Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635504          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Tuindorp Amstelstation";"Amsterdam                               ";"Buurt     ";"BU03635505          ";"    14.8";"    40.9"
"18 tot 65 jaar";"Waarde";"2020";"De Wetbuurt";"Amsterdam                               ";"Buurt     ";"BU03635506          ";"     7.8";"    20.2"
"18 tot 65 jaar";"Waarde";"2020";"Tuindorp Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635507          ";"    11.2";"    28.3"
"18 tot 65 jaar";"Waarde";"2020";"Van der Kunbuurt";"Amsterdam                               ";"Buurt     ";"BU03635508          ";"    13.9";"    38.8"
"18 tot 65 jaar";"Waarde";"2020";"Middenmeer";"Amsterdam                               ";"Wijk      ";"WK036356            ";"     7.6";"    19.4"
"18 tot 65 jaar";"Waarde";"2020";"Linnaeusparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03635600          ";"     6.2";"    16.3"
"18 tot 65 jaar";"Waarde";"2020";"Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635601          ";"     6.1";"    16.8"
"18 tot 65 jaar";"Waarde";"2020";"Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635602          ";"     6.3";"    16.9"
"18 tot 65 jaar";"Waarde";"2020";"Sportpark Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635603          ";"     4.5";"    11.1"
"18 tot 65 jaar";"Waarde";"2020";"Sportpark Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635604          ";"    18.3";"    39.3"
"18 tot 65 jaar";"Waarde";"2020";"Park de Meer";"Amsterdam                               ";"Buurt     ";"BU03635605          ";"     6.8";"    16.6"
"18 tot 65 jaar";"Waarde";"2020";"Sportpark Voorland";"Amsterdam                               ";"Buurt     ";"BU03635606          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Science Park Noord";"Amsterdam                               ";"Buurt     ";"BU03635607          ";"     9.9";"    24.6"
"18 tot 65 jaar";"Waarde";"2020";"Science Park Zuid";"Amsterdam                               ";"Buurt     ";"BU03635608          ";"    18.5";"    38.7"
"18 tot 65 jaar";"Waarde";"2020";"Betondorp";"Amsterdam                               ";"Wijk      ";"WK036357            ";"    11.7";"    31.0"
"18 tot 65 jaar";"Waarde";"2020";"Betondorp";"Amsterdam                               ";"Buurt     ";"BU03635700          ";"    11.8";"    31.0"
"18 tot 65 jaar";"Waarde";"2020";"Nieuwe Oosterbegraafplaats";"Amsterdam                               ";"Buurt     ";"BU03635701          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Drieburg";"Amsterdam                               ";"Buurt     ";"BU03635702          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Omval/Overamstel";"Amsterdam                               ";"Wijk      ";"WK036358            ";"     8.1";"    19.0"
"18 tot 65 jaar";"Waarde";"2020";"Weespertrekvaart";"Amsterdam                               ";"Buurt     ";"BU03635801          ";"     6.9";"    15.0"
"18 tot 65 jaar";"Waarde";"2020";"Amstelglorie";"Amsterdam                               ";"Buurt     ";"BU03635804          ";"     4.1";"    13.5"
"18 tot 65 jaar";"Waarde";"2020";"Overamstel";"Amsterdam                               ";"Buurt     ";"BU03635805          ";"     2.8";"     7.2"
"18 tot 65 jaar";"Waarde";"2020";"Amstelkwartier Noord";"Amsterdam                               ";"Buurt     ";"BU03635806          ";"     8.0";"    18.7"
"18 tot 65 jaar";"Waarde";"2020";"De Omval";"Amsterdam                               ";"Buurt     ";"BU03635807          ";"     5.2";"    12.8"
"18 tot 65 jaar";"Waarde";"2020";"Amstelkwartier Zuid";"Amsterdam                               ";"Buurt     ";"BU03635808          ";"     7.1";"    27.1"
"18 tot 65 jaar";"Waarde";"2020";"Amstelkwartier West";"Amsterdam                               ";"Buurt     ";"BU03635809          ";"    11.5";"    27.0"
"18 tot 65 jaar";"Waarde";"2020";"Prinses Irenebuurt e.o.";"Amsterdam                               ";"Wijk      ";"WK036359            ";"     4.5";"    10.6"
"18 tot 65 jaar";"Waarde";"2020";"Prinses Irenebuurt";"Amsterdam                               ";"Buurt     ";"BU03635900          ";"     4.5";"    10.6"
"18 tot 65 jaar";"Waarde";"2020";"Beatrixpark";"Amsterdam                               ";"Buurt     ";"BU03635901          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2020";"Volewijck";"Amsterdam                               ";"Wijk      ";"WK036360            ";"    13.3";"    35.1"
"18 tot 65 jaar";"Waarde";"2020";"Van der Pekbuurt";"Amsterdam                               ";"Buurt     ";"BU03636000          ";"    14.6";"    37.0"
"18 tot 65 jaar";"Waarde";"2020";"Bloemenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636001          ";"    13.3";"    36.6"
"18 tot 65 jaar";"Waarde";"2020";"Bloemenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636002          ";"    10.6";"    29.9"
"18 tot 65 jaar";"Waarde";"2020";"IJplein/Vogelbuurt";"Amsterdam                               ";"Wijk      ";"WK036361            ";"    13.0";"    32.9"
"18 tot 65 jaar";"Waarde";"2020";"IJplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03636100          ";"    13.4";"    32.6"
"18 tot 65 jaar";"Waarde";"2020";"Vogelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636101          ";"    13.4";"    34.1"
"18 tot 65 jaar";"Waarde";"2020";"Vogelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636102          ";"    12.0";"    32.2"
"18 tot 65 jaar";"Waarde";"2020";"Vliegenbos";"Amsterdam                               ";"Buurt     ";"BU03636103          ";"     3.9";"    12.8"
"18 tot 65 jaar";"Waarde";"2020";"Tuindorp Nieuwendam";"Amsterdam                               ";"Wijk      ";"WK036362            ";"    10.1";"    28.8"
"18 tot 65 jaar";"Waarde";"2020";"Tuindorp Nieuwendam West";"Amsterdam                               ";"Buurt     ";"BU03636200          ";"     9.6";"    27.5"
"18 tot 65 jaar";"Waarde";"2020";"Tuindorp Nieuwendam Oost";"Amsterdam                               ";"Buurt     ";"BU03636201          ";"    10.2";"    29.4"
"18 tot 65 jaar";"Waarde";"2020";"Tuindorp Buiksloot";"Amsterdam                               ";"Wijk      ";"WK036363            ";"    10.9";"    30.7"
"18 tot 65 jaar";"Waarde";"2020";"Blauwe Zand";"Amsterdam                               ";"Buurt     ";"BU03636300          ";"    10.9";"    30.7"
"18 tot 65 jaar";"Waarde";"2020";"Nieuwendammerdijk/Buiksloterdijk";"Amsterdam                               ";"Wijk      ";"WK036364            ";"     3.5";"     9.0"
"18 tot 65 jaar";"Waarde";"2020";"Buiksloterdijk West";"Amsterdam                               ";"Buurt     ";"BU03636400          ";"     3.1";"     8.7"
"18 tot 65 jaar";"Waarde";"2020";"Buiksloterdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03636401          ";"     3.3";"     5.7"
