"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"65 jaar of ouder";"Waarde";"2016";"Indische Buurt Oost";"Amsterdam                               ";"Wijk      ";"WK036332            ";"    13.3";"    39.8"
"65 jaar of ouder";"Waarde";"2016";"Noordoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633200          ";"    13.2";"    39.2"
"65 jaar of ouder";"Waarde";"2016";"Zuidoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633201          ";"    14.3";"    44.1"
"65 jaar of ouder";"Waarde";"2016";"Zeeburgerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03633202          ";"     6.2";"    19.1"
"65 jaar of ouder";"Waarde";"2016";"Flevopark";"Amsterdam                               ";"Buurt     ";"BU03633203          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Oostelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036333            ";"     5.6";"    18.1"
"65 jaar of ouder";"Waarde";"2016";"Oostelijke Handelskade";"Amsterdam                               ";"Buurt     ";"BU03633300          ";"     5.5";"    16.7"
"65 jaar of ouder";"Waarde";"2016";"Rietlanden";"Amsterdam                               ";"Buurt     ";"BU03633301          ";"     7.2";"    21.9"
"65 jaar of ouder";"Waarde";"2016";"Java-eiland";"Amsterdam                               ";"Buurt     ";"BU03633302          ";"     4.4";"    12.5"
"65 jaar of ouder";"Waarde";"2016";"KNSM-eiland";"Amsterdam                               ";"Buurt     ";"BU03633303          ";"     3.9";"    13.5"
"65 jaar of ouder";"Waarde";"2016";"Sporenburg";"Amsterdam                               ";"Buurt     ";"BU03633304          ";"     6.2";"    18.8"
"65 jaar of ouder";"Waarde";"2016";"Borneo";"Amsterdam                               ";"Buurt     ";"BU03633305          ";"     6.0";"    20.8"
"65 jaar of ouder";"Waarde";"2016";"Entrepot-Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633306          ";"     8.0";"    26.8"
"65 jaar of ouder";"Waarde";"2016";"Architectenbuurt";"Amsterdam                               ";"Buurt     ";"BU03633307          ";"     7.1";"    25.5"
"65 jaar of ouder";"Waarde";"2016";"Bedrijvengebied Veelaan";"Amsterdam                               ";"Buurt     ";"BU03633308          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Bedrijvengebied Cruquiusweg";"Amsterdam                               ";"Buurt     ";"BU03633309          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Bedrijvengebied Zeeburgerkade";"Amsterdam                               ";"Buurt     ";"BU03633310          ";"     3.1";"    14.7"
"65 jaar of ouder";"Waarde";"2016";"Zeeburgereiland/Nieuwe Diep";"Amsterdam                               ";"Wijk      ";"WK036334            ";"     5.3";"    23.8"
"65 jaar of ouder";"Waarde";"2016";"Zeeburgereiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633400          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Zeeburgereiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03633402          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Zeeburgereiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03633403          ";"     3.8";"    43.9"
"65 jaar of ouder";"Waarde";"2016";"Nieuwe Diep/Diemerpark";"Amsterdam                               ";"Buurt     ";"BU03633404          ";"     2.1";"    12.0"
"65 jaar of ouder";"Waarde";"2016";"RI Oost terrein";"Amsterdam                               ";"Buurt     ";"BU03633405          ";"     8.7";"    21.7"
"65 jaar of ouder";"Waarde";"2016";"Zeeburgereiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633406          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"IJburg West";"Amsterdam                               ";"Wijk      ";"WK036335            ";"     6.3";"    26.9"
"65 jaar of ouder";"Waarde";"2016";"Steigereiland Noord";"Amsterdam                               ";"Buurt     ";"BU03633500          ";"     7.9";"    33.6"
"65 jaar of ouder";"Waarde";"2016";"Steigereiland Zuid";"Amsterdam                               ";"Buurt     ";"BU03633501          ";"     8.9";"    29.2"
"65 jaar of ouder";"Waarde";"2016";"Haveneiland Zuidwest/Rieteiland West";"Amsterdam                               ";"Buurt     ";"BU03633502          ";"     2.1";"    11.2"
"65 jaar of ouder";"Waarde";"2016";"Haveneiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633504          ";"     5.8";"    26.5"
"65 jaar of ouder";"Waarde";"2016";"Haveneiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633505          ";"     7.6";"    33.0"
"65 jaar of ouder";"Waarde";"2016";"Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036336            ";"     3.2";"    14.5"
"65 jaar of ouder";"Waarde";"2016";"Woon- en Groengebied Sloterdijk";"Amsterdam                               ";"Buurt     ";"BU03633600          ";"     3.2";"    14.3"
"65 jaar of ouder";"Waarde";"2016";"Bedrijventerrein Sloterdijk I";"Amsterdam                               ";"Buurt     ";"BU03633601          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Landlust";"Amsterdam                               ";"Wijk      ";"WK036337            ";"    13.6";"    35.9"
"65 jaar of ouder";"Waarde";"2016";"Bedrijventerrein Landlust";"Amsterdam                               ";"Buurt     ";"BU03633700          ";"    11.2";"    33.9"
"65 jaar of ouder";"Waarde";"2016";"Bosleeuw";"Amsterdam                               ";"Buurt     ";"BU03633702          ";"    16.1";"    37.5"
"65 jaar of ouder";"Waarde";"2016";"Landlust Zuid";"Amsterdam                               ";"Buurt     ";"BU03633703          ";"    12.5";"    35.1"
"65 jaar of ouder";"Waarde";"2016";"Erasmusparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633704          ";"     9.0";"    30.6"
"65 jaar of ouder";"Waarde";"2016";"Gibraltarbuurt";"Amsterdam                               ";"Buurt     ";"BU03633705          ";"    13.1";"    35.9"
"65 jaar of ouder";"Waarde";"2016";"Landlust Noord";"Amsterdam                               ";"Buurt     ";"BU03633706          ";"    13.9";"    37.1"
"65 jaar of ouder";"Waarde";"2016";"Erasmuspark";"Amsterdam                               ";"Wijk      ";"WK036338            ";"    12.9";"    33.0"
"65 jaar of ouder";"Waarde";"2016";"Erasmusparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633802          ";"    12.5";"    31.5"
"65 jaar of ouder";"Waarde";"2016";"Robert Scottbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633803          ";"    13.8";"    36.5"
"65 jaar of ouder";"Waarde";"2016";"De Kolenkit";"Amsterdam                               ";"Wijk      ";"WK036339            ";"    16.8";"    38.5"
"65 jaar of ouder";"Waarde";"2016";"Robert Scottbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633900          ";"    13.8";"    33.6"
"65 jaar of ouder";"Waarde";"2016";"Laan van Spartaan";"Amsterdam                               ";"Buurt     ";"BU03633901          ";"    14.0";"    36.7"
"65 jaar of ouder";"Waarde";"2016";"Kolenkitbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633902          ";"    17.6";"    37.5"
"65 jaar of ouder";"Waarde";"2016";"Kolenkitbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633903          ";"    19.8";"    43.7"
"65 jaar of ouder";"Waarde";"2016";"Geuzenbuurt";"Amsterdam                               ";"Wijk      ";"WK036340            ";"     9.1";"    27.7"
"65 jaar of ouder";"Waarde";"2016";"Geuzenhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634000          ";"     6.2";"    19.9"
"65 jaar of ouder";"Waarde";"2016";"Trompbuurt";"Amsterdam                               ";"Buurt     ";"BU03634001          ";"     9.5";"    27.9"
"65 jaar of ouder";"Waarde";"2016";"Pieter van der Doesbuurt";"Amsterdam                               ";"Buurt     ";"BU03634002          ";"    10.9";"    33.6"
"65 jaar of ouder";"Waarde";"2016";"Van Galenbuurt";"Amsterdam                               ";"Wijk      ";"WK036341            ";"    12.6";"    38.2"
"65 jaar of ouder";"Waarde";"2016";"John Franklinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634100          ";"    12.7";"    38.8"
"65 jaar of ouder";"Waarde";"2016";"Jan Maijenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634101          ";"    13.7";"    39.5"
"65 jaar of ouder";"Waarde";"2016";"Orteliusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634102          ";"    11.4";"    36.2"
"65 jaar of ouder";"Waarde";"2016";"Mercatorpark";"Amsterdam                               ";"Buurt     ";"BU03634103          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Hoofdweg e.o.";"Amsterdam                               ";"Wijk      ";"WK036342            ";"    12.6";"    36.7"
"65 jaar of ouder";"Waarde";"2016";"Balboaplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634200          ";"    13.9";"    40.6"
"65 jaar of ouder";"Waarde";"2016";"Columbusplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634201          ";"    12.6";"    38.3"
"65 jaar of ouder";"Waarde";"2016";"Orteliusbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634202          ";"    11.7";"    34.5"
"65 jaar of ouder";"Waarde";"2016";"Orteliusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634203          ";"    11.7";"    30.8"
"65 jaar of ouder";"Waarde";"2016";"Westindische Buurt";"Amsterdam                               ";"Wijk      ";"WK036343            ";"     8.2";"    26.4"
"65 jaar of ouder";"Waarde";"2016";"Paramariboplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634300          ";"     8.6";"    26.0"
"65 jaar of ouder";"Waarde";"2016";"Postjeskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03634301          ";"     7.8";"    26.7"
"65 jaar of ouder";"Waarde";"2016";"Hoofddorppleinbuurt";"Amsterdam                               ";"Wijk      ";"WK036344            ";"     7.0";"    21.3"
"65 jaar of ouder";"Waarde";"2016";"Surinamepleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634400          ";"     5.6";"    15.5"
"65 jaar of ouder";"Waarde";"2016";"Westlandgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03634401          ";"     7.6";"    22.2"
"65 jaar of ouder";"Waarde";"2016";"Aalsmeerwegbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634402          ";"     7.4";"    22.9"
"65 jaar of ouder";"Waarde";"2016";"Aalsmeerwegbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634403          ";"     7.4";"    24.4"
"65 jaar of ouder";"Waarde";"2016";"Legmeerpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634404          ";"     6.8";"    21.8"
"65 jaar of ouder";"Waarde";"2016";"Bedrijventerrein Schinkel";"Amsterdam                               ";"Buurt     ";"BU03634405          ";"     3.1";"    12.1"
"65 jaar of ouder";"Waarde";"2016";"Schinkelbuurt";"Amsterdam                               ";"Wijk      ";"WK036345            ";"     8.6";"    28.4"
"65 jaar of ouder";"Waarde";"2016";"Schinkelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634500          ";"     7.1";"    23.6"
"65 jaar of ouder";"Waarde";"2016";"Schinkelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634501          ";"    10.1";"    33.5"
"65 jaar of ouder";"Waarde";"2016";"Willemspark";"Amsterdam                               ";"Wijk      ";"WK036346            ";"     3.8";"    10.8"
"65 jaar of ouder";"Waarde";"2016";"Valeriusbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634600          ";"     2.8";"     7.0"
"65 jaar of ouder";"Waarde";"2016";"Valeriusbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634601          ";"     4.4";"    13.6"
"65 jaar of ouder";"Waarde";"2016";"Willemsparkbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634602          ";"     3.5";"     9.5"
"65 jaar of ouder";"Waarde";"2016";"Vondelpark West";"Amsterdam                               ";"Buurt     ";"BU03634603          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Museumkwartier";"Amsterdam                               ";"Wijk      ";"WK036347            ";"     3.2";"     8.3"
"65 jaar of ouder";"Waarde";"2016";"Johannnes Vermeerbuurt";"Amsterdam                               ";"Buurt     ";"BU03634700          ";"     2.9";"     7.5"
"65 jaar of ouder";"Waarde";"2016";"P.C. Hooftbuurt";"Amsterdam                               ";"Buurt     ";"BU03634701          ";"     3.3";"     9.6"
"65 jaar of ouder";"Waarde";"2016";"Concertgebouwbuurt";"Amsterdam                               ";"Buurt     ";"BU03634702          ";"     2.2";"     4.8"
"65 jaar of ouder";"Waarde";"2016";"Cornelis Schuytbuurt";"Amsterdam                               ";"Buurt     ";"BU03634703          ";"     2.6";"     6.3"
"65 jaar of ouder";"Waarde";"2016";"Banpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634704          ";"     2.2";"     5.1"
"65 jaar of ouder";"Waarde";"2016";"Hondecoeterbuurt";"Amsterdam                               ";"Buurt     ";"BU03634705          ";"     3.5";"     9.7"
"65 jaar of ouder";"Waarde";"2016";"Harmoniehofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634706          ";"     3.8";"     9.6"
"65 jaar of ouder";"Waarde";"2016";"Museumplein";"Amsterdam                               ";"Buurt     ";"BU03634707          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Vondelpark Oost";"Amsterdam                               ";"Buurt     ";"BU03634708          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Duivelseiland";"Amsterdam                               ";"Buurt     ";"BU03634709          ";"     6.0";"    19.4"
"65 jaar of ouder";"Waarde";"2016";"Stadionbuurt";"Amsterdam                               ";"Wijk      ";"WK036348            ";"     8.3";"    26.0"
"65 jaar of ouder";"Waarde";"2016";"Bertelmanpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634800          ";"    10.0";"    31.8"
"65 jaar of ouder";"Waarde";"2016";"Marathonbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634801          ";"     8.7";"    25.1"
"65 jaar of ouder";"Waarde";"2016";"Marathonbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634802          ";"    10.6";"    35.3"
"65 jaar of ouder";"Waarde";"2016";"Olympisch Stadion e.o.";"Amsterdam                               ";"Buurt     ";"BU03634803          ";"     7.1";"    20.4"
"65 jaar of ouder";"Waarde";"2016";"IJsbaanpad e.o.";"Amsterdam                               ";"Buurt     ";"BU03634804          ";"     2.9";"     5.7"
"65 jaar of ouder";"Waarde";"2016";"Van Tuyllbuurt";"Amsterdam                               ";"Buurt     ";"BU03634805          ";"     7.1";"    22.6"
"65 jaar of ouder";"Waarde";"2016";"Apollobuurt";"Amsterdam                               ";"Wijk      ";"WK036349            ";"     3.1";"     6.4"
"65 jaar of ouder";"Waarde";"2016";"Diepenbrockbuurt";"Amsterdam                               ";"Buurt     ";"BU03634900          ";"     2.1";"     3.0"
"65 jaar of ouder";"Waarde";"2016";"Beethovenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634901          ";"     4.1";"     7.7"
"65 jaar of ouder";"Waarde";"2016";"Hiltonbuurt";"Amsterdam                               ";"Buurt     ";"BU03634902          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Minervabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634903          ";"     2.9";"     6.6"
"65 jaar of ouder";"Waarde";"2016";"Minervabuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634904          ";"     2.9";"     5.0"
"65 jaar of ouder";"Waarde";"2016";"Minervabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634905          ";"     3.2";"     8.1"
"65 jaar of ouder";"Waarde";"2016";"IJburg Oost";"Amsterdam                               ";"Wijk      ";"WK036350            ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Strandeiland";"Amsterdam                               ";"Buurt     ";"BU03635000          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Middeneiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03635001          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Middeneiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03635003          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Buiteneiland";"Amsterdam                               ";"Buurt     ";"BU03635005          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Centrumeiland";"Amsterdam                               ";"Buurt     ";"BU03635006          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"IJburg Zuid";"Amsterdam                               ";"Wijk      ";"WK036351            ";"     7.7";"    30.8"
"65 jaar of ouder";"Waarde";"2016";"Rieteiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635100          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Haveneiland Oost";"Amsterdam                               ";"Buurt     ";"BU03635101          ";"     7.1";"    28.9"
"65 jaar of ouder";"Waarde";"2016";"Haveneiland Noord";"Amsterdam                               ";"Buurt     ";"BU03635102          ";"     7.8";"    34.3"
"65 jaar of ouder";"Waarde";"2016";"Scheldebuurt";"Amsterdam                               ";"Wijk      ";"WK036352            ";"     6.2";"    18.4"
"65 jaar of ouder";"Waarde";"2016";"Wielingenbuurt";"Amsterdam                               ";"Buurt     ";"BU03635200          ";"     5.6";"    16.1"
"65 jaar of ouder";"Waarde";"2016";"Scheldebuurt West";"Amsterdam                               ";"Buurt     ";"BU03635201          ";"     6.9";"    19.9"
"65 jaar of ouder";"Waarde";"2016";"Scheldebuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635202          ";"     6.1";"    19.6"
"65 jaar of ouder";"Waarde";"2016";"Scheldebuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635203          ";"     5.4";"    16.9"
"65 jaar of ouder";"Waarde";"2016";"Veluwebuurt";"Amsterdam                               ";"Buurt     ";"BU03635206          ";"     6.4";"    17.7"
"65 jaar of ouder";"Waarde";"2016";"Kop Zuidas";"Amsterdam                               ";"Buurt     ";"BU03635207          ";"     6.9";"    26.1"
"65 jaar of ouder";"Waarde";"2016";"IJselbuurt";"Amsterdam                               ";"Wijk      ";"WK036353            ";"     8.3";"    27.6"
"65 jaar of ouder";"Waarde";"2016";"IJselbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635300          ";"     8.7";"    28.3"
"65 jaar of ouder";"Waarde";"2016";"IJselbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635301          ";"     8.0";"    27.0"
"65 jaar of ouder";"Waarde";"2016";"Rijnbuurt";"Amsterdam                               ";"Wijk      ";"WK036354            ";"     7.8";"    26.1"
"65 jaar of ouder";"Waarde";"2016";"Kromme Mijdrechtbuurt";"Amsterdam                               ";"Buurt     ";"BU03635400          ";"     7.2";"    24.7"
"65 jaar of ouder";"Waarde";"2016";"Rijnbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03635401          ";"     7.5";"    25.0"
"65 jaar of ouder";"Waarde";"2016";"Rijnbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03635402          ";"     7.1";"    23.4"
"65 jaar of ouder";"Waarde";"2016";"Rijnbuurt West";"Amsterdam                               ";"Buurt     ";"BU03635403          ";"     9.5";"    31.3"
"65 jaar of ouder";"Waarde";"2016";"Zorgvlied";"Amsterdam                               ";"Buurt     ";"BU03635404          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Frankendael";"Amsterdam                               ";"Wijk      ";"WK036355            ";"     8.1";"    24.6"
"65 jaar of ouder";"Waarde";"2016";"De Eenhoorn";"Amsterdam                               ";"Buurt     ";"BU03635501          ";"     5.2";"    13.8"
"65 jaar of ouder";"Waarde";"2016";"Julianapark";"Amsterdam                               ";"Buurt     ";"BU03635502          ";"     5.6";"    16.8"
"65 jaar of ouder";"Waarde";"2016";"Don Bosco";"Amsterdam                               ";"Buurt     ";"BU03635503          ";"     7.2";"    20.3"
"65 jaar of ouder";"Waarde";"2016";"Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635504          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Amstelstation";"Amsterdam                               ";"Buurt     ";"BU03635505          ";"    10.4";"    34.6"
"65 jaar of ouder";"Waarde";"2016";"De Wetbuurt";"Amsterdam                               ";"Buurt     ";"BU03635506          ";"     8.1";"    25.5"
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Frankendael";"Amsterdam                               ";"Buurt     ";"BU03635507          ";"     8.0";"    22.9"
"65 jaar of ouder";"Waarde";"2016";"Van der Kunbuurt";"Amsterdam                               ";"Buurt     ";"BU03635508          ";"    11.3";"    35.4"
"65 jaar of ouder";"Waarde";"2016";"Middenmeer";"Amsterdam                               ";"Wijk      ";"WK036356            ";"     5.6";"    16.8"
"65 jaar of ouder";"Waarde";"2016";"Linnaeusparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03635600          ";"     4.6";"    14.8"
"65 jaar of ouder";"Waarde";"2016";"Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635601          ";"     6.5";"    21.5"
"65 jaar of ouder";"Waarde";"2016";"Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635602          ";"     6.0";"    17.5"
"65 jaar of ouder";"Waarde";"2016";"Sportpark Middenmeer Zuid";"Amsterdam                               ";"Buurt     ";"BU03635603          ";"     5.4";"    12.9"
"65 jaar of ouder";"Waarde";"2016";"Sportpark Middenmeer Noord";"Amsterdam                               ";"Buurt     ";"BU03635604          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Park de Meer";"Amsterdam                               ";"Buurt     ";"BU03635605          ";"     5.4";"    14.4"
"65 jaar of ouder";"Waarde";"2016";"Sportpark Voorland";"Amsterdam                               ";"Buurt     ";"BU03635606          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Science Park Noord";"Amsterdam                               ";"Buurt     ";"BU03635607          ";"     1.6";"     5.7"
"65 jaar of ouder";"Waarde";"2016";"Science Park Zuid";"Amsterdam                               ";"Buurt     ";"BU03635608          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Betondorp";"Amsterdam                               ";"Wijk      ";"WK036357            ";"     9.0";"    28.2"
"65 jaar of ouder";"Waarde";"2016";"Betondorp";"Amsterdam                               ";"Buurt     ";"BU03635700          ";"     9.0";"    28.2"
"65 jaar of ouder";"Waarde";"2016";"Nieuwe Oosterbegraafplaats";"Amsterdam                               ";"Buurt     ";"BU03635701          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Drieburg";"Amsterdam                               ";"Buurt     ";"BU03635702          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Omval/Overamstel";"Amsterdam                               ";"Wijk      ";"WK036358            ";"     3.1";"     9.7"
"65 jaar of ouder";"Waarde";"2016";"Weespertrekvaart";"Amsterdam                               ";"Buurt     ";"BU03635801          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Amstelglorie";"Amsterdam                               ";"Buurt     ";"BU03635804          ";"     2.8";"     9.0"
"65 jaar of ouder";"Waarde";"2016";"Overamstel";"Amsterdam                               ";"Buurt     ";"BU03635805          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Amstelkwartier Noord";"Amsterdam                               ";"Buurt     ";"BU03635806          ";"     6.6";"    24.6"
"65 jaar of ouder";"Waarde";"2016";"De Omval";"Amsterdam                               ";"Buurt     ";"BU03635807          ";"     2.2";"     5.2"
"65 jaar of ouder";"Waarde";"2016";"Amstelkwartier Zuid";"Amsterdam                               ";"Buurt     ";"BU03635808          ";"     3.5";"     6.5"
"65 jaar of ouder";"Waarde";"2016";"Amstelkwartier West";"Amsterdam                               ";"Buurt     ";"BU03635809          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Prinses Irenebuurt e.o.";"Amsterdam                               ";"Wijk      ";"WK036359            ";"     2.4";"     3.4"
"65 jaar of ouder";"Waarde";"2016";"Prinses Irenebuurt";"Amsterdam                               ";"Buurt     ";"BU03635900          ";"     2.4";"     3.4"
"65 jaar of ouder";"Waarde";"2016";"Beatrixpark";"Amsterdam                               ";"Buurt     ";"BU03635901          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Volewijck";"Amsterdam                               ";"Wijk      ";"WK036360            ";"    10.1";"    32.7"
"65 jaar of ouder";"Waarde";"2016";"Van der Pekbuurt";"Amsterdam                               ";"Buurt     ";"BU03636000          ";"    11.1";"    33.2"
"65 jaar of ouder";"Waarde";"2016";"Bloemenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636001          ";"    10.1";"    33.0"
"65 jaar of ouder";"Waarde";"2016";"Bloemenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636002          ";"     9.2";"    31.8"
"65 jaar of ouder";"Waarde";"2016";"IJplein/Vogelbuurt";"Amsterdam                               ";"Wijk      ";"WK036361            ";"    11.7";"    35.2"
"65 jaar of ouder";"Waarde";"2016";"IJplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03636100          ";"     9.9";"    29.5"
"65 jaar of ouder";"Waarde";"2016";"Vogelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03636101          ";"    12.9";"    37.8"
"65 jaar of ouder";"Waarde";"2016";"Vogelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03636102          ";"    12.4";"    41.2"
"65 jaar of ouder";"Waarde";"2016";"Vliegenbos";"Amsterdam                               ";"Buurt     ";"BU03636103          ";"     3.2";"    22.6"
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Nieuwendam";"Amsterdam                               ";"Wijk      ";"WK036362            ";"     8.3";"    26.4"
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Nieuwendam West";"Amsterdam                               ";"Buurt     ";"BU03636200          ";"     8.2";"    26.0"
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Nieuwendam Oost";"Amsterdam                               ";"Buurt     ";"BU03636201          ";"     8.4";"    26.6"
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Buiksloot";"Amsterdam                               ";"Wijk      ";"WK036363            ";"     7.9";"    30.0"
"65 jaar of ouder";"Waarde";"2016";"Blauwe Zand";"Amsterdam                               ";"Buurt     ";"BU03636300          ";"     7.9";"    30.0"
"65 jaar of ouder";"Waarde";"2016";"Nieuwendammerdijk/Buiksloterdijk";"Amsterdam                               ";"Wijk      ";"WK036364            ";"     2.2";"     6.0"
"65 jaar of ouder";"Waarde";"2016";"Buiksloterdijk West";"Amsterdam                               ";"Buurt     ";"BU03636400          ";"     2.3";"     2.6"
"65 jaar of ouder";"Waarde";"2016";"Buiksloterdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03636401          ";"     2.4";"     2.6"
"65 jaar of ouder";"Waarde";"2016";"Nieuwendammerdijk West";"Amsterdam                               ";"Buurt     ";"BU03636402          ";"     2.0";"     7.2"
"65 jaar of ouder";"Waarde";"2016";"Nieuwendammerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03636403          ";"     2.6";"     6.8"
"65 jaar of ouder";"Waarde";"2016";"Nieuwendammerdijk Zuid";"Amsterdam                               ";"Buurt     ";"BU03636404          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Oostzaan";"Amsterdam                               ";"Wijk      ";"WK036365            ";"     8.3";"    26.1"
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Oostzaan West";"Amsterdam                               ";"Buurt     ";"BU03636500          ";"     7.9";"    22.5"
"65 jaar of ouder";"Waarde";"2016";"Tuindorp Oostzaan Oost";"Amsterdam                               ";"Buurt     ";"BU03636501          ";"     8.1";"    26.5"
